customernumber,event_name,category,subcategory
1642,fx_market,Finance,Loans
8981,hesap_acma,Banking,Savings
5440,borsa,Finance,Loans
8726,fx_market,Finance,Stock Market
9887,borsa,Finance,Loans
3860,fx_market,Finance,Forex
6398,kredi_basvuru,Finance,Loans
3433,borsa,Finance,Loans
9260,hesap_acma,Banking,Transfers
6213,kredi_basvuru,Finance,Forex
3383,hesap_acma,Banking,Transfers
1897,borsa,Finance,Stock Market
5618,hesap_acma,Banking,Transfers
2947,kredi_basvuru,Finance,Loans
9102,fx_market,Finance,Loans
3245,borsa,Finance,Forex
2894,fx_market,Finance,Forex
7370,borsa,Finance,Loans
5996,borsa,Finance,Loans
7598,kredi_basvuru,Finance,Loans
4564,kredi_basvuru,Finance,Loans
7439,hesap_acma,Banking,Transfers
8551,kredi_basvuru,Finance,Stock Market
1918,borsa,Finance,Forex
6141,borsa,Finance,Forex
7895,borsa,Finance,Stock Market
3086,fx_market,Finance,Forex
4421,kredi_basvuru,Finance,Stock Market
6333,fx_market,Finance,Stock Market
3191,hesap_acma,Banking,Account Opening
9130,kredi_basvuru,Finance,Loans
8030,borsa,Finance,Loans
2618,hesap_acma,Banking,Transfers
1559,kredi_basvuru,Finance,Forex
2184,borsa,Finance,Forex
2667,borsa,Finance,Stock Market
3965,kredi_basvuru,Finance,Loans
1680,hesap_acma,Banking,Savings
1726,kredi_basvuru,Finance,Loans
8806,fx_market,Finance,Forex
4974,kredi_basvuru,Finance,Forex
4755,fx_market,Finance,Loans
8402,borsa,Finance,Forex
8368,fx_market,Finance,Forex
8893,borsa,Finance,Forex
6324,kredi_basvuru,Finance,Loans
9369,kredi_basvuru,Finance,Loans
3411,hesap_acma,Banking,Savings
3691,hesap_acma,Banking,Account Opening
4724,fx_market,Finance,Loans
1284,kredi_basvuru,Finance,Loans
6387,fx_market,Finance,Stock Market
3532,kredi_basvuru,Finance,Loans
3693,borsa,Finance,Stock Market
1666,hesap_acma,Banking,Savings
7131,kredi_basvuru,Finance,Forex
7538,fx_market,Finance,Loans
2460,kredi_basvuru,Finance,Forex
1575,fx_market,Finance,Loans
9573,hesap_acma,Banking,Account Opening
6097,fx_market,Finance,Loans
7711,kredi_basvuru,Finance,Stock Market
1758,kredi_basvuru,Finance,Stock Market
6696,borsa,Finance,Loans
7997,fx_market,Finance,Forex
5666,kredi_basvuru,Finance,Stock Market
2707,fx_market,Finance,Loans
7797,borsa,Finance,Stock Market
7587,hesap_acma,Banking,Savings
3848,fx_market,Finance,Forex
8044,kredi_basvuru,Finance,Loans
9990,hesap_acma,Banking,Account Opening
3667,kredi_basvuru,Finance,Forex
3036,hesap_acma,Banking,Transfers
2945,borsa,Finance,Loans
3439,fx_market,Finance,Loans
3017,borsa,Finance,Forex
3155,fx_market,Finance,Loans
1685,fx_market,Finance,Loans
7693,hesap_acma,Banking,Transfers
8980,hesap_acma,Banking,Savings
3373,fx_market,Finance,Loans
6424,hesap_acma,Banking,Account Opening
3159,kredi_basvuru,Finance,Stock Market
5109,borsa,Finance,Forex
3523,kredi_basvuru,Finance,Forex
8861,kredi_basvuru,Finance,Loans
4849,kredi_basvuru,Finance,Loans
5443,fx_market,Finance,Forex
4433,kredi_basvuru,Finance,Loans
6526,borsa,Finance,Forex
3384,hesap_acma,Banking,Transfers
2649,fx_market,Finance,Loans
9533,fx_market,Finance,Stock Market
2382,borsa,Finance,Loans
2032,kredi_basvuru,Finance,Forex
8878,fx_market,Finance,Stock Market
9538,fx_market,Finance,Forex
7096,kredi_basvuru,Finance,Stock Market
1278,kredi_basvuru,Finance,Loans
8048,hesap_acma,Banking,Savings
4613,kredi_basvuru,Finance,Forex
2126,fx_market,Finance,Loans
1750,borsa,Finance,Forex
3721,fx_market,Finance,Stock Market
5865,fx_market,Finance,Forex
7926,kredi_basvuru,Finance,Stock Market
8065,hesap_acma,Banking,Transfers
8784,borsa,Finance,Loans
7794,fx_market,Finance,Loans
8407,kredi_basvuru,Finance,Stock Market
6676,hesap_acma,Banking,Savings
2628,fx_market,Finance,Stock Market
5526,kredi_basvuru,Finance,Loans
2923,fx_market,Finance,Forex
6316,hesap_acma,Banking,Account Opening
5197,fx_market,Finance,Forex
9822,hesap_acma,Banking,Transfers
1303,hesap_acma,Banking,Account Opening
4916,fx_market,Finance,Loans
4837,fx_market,Finance,Stock Market
1298,hesap_acma,Banking,Savings
6673,hesap_acma,Banking,Account Opening
3938,hesap_acma,Banking,Savings
3902,fx_market,Finance,Forex
4437,hesap_acma,Banking,Savings
5119,kredi_basvuru,Finance,Loans
3024,fx_market,Finance,Forex
2170,hesap_acma,Banking,Savings
6751,fx_market,Finance,Stock Market
9021,fx_market,Finance,Forex
4979,fx_market,Finance,Forex
1776,kredi_basvuru,Finance,Stock Market
4720,borsa,Finance,Forex
3318,fx_market,Finance,Forex
7929,fx_market,Finance,Forex
5088,kredi_basvuru,Finance,Forex
5269,kredi_basvuru,Finance,Loans
2518,kredi_basvuru,Finance,Stock Market
3715,hesap_acma,Banking,Account Opening
7165,fx_market,Finance,Loans
7914,borsa,Finance,Stock Market
1598,kredi_basvuru,Finance,Forex
2710,fx_market,Finance,Forex
9837,hesap_acma,Banking,Transfers
3290,fx_market,Finance,Stock Market
4942,kredi_basvuru,Finance,Stock Market
6788,hesap_acma,Banking,Transfers
9929,hesap_acma,Banking,Account Opening
1947,hesap_acma,Banking,Account Opening
1691,borsa,Finance,Loans
7975,borsa,Finance,Loans
3205,hesap_acma,Banking,Transfers
2924,hesap_acma,Banking,Account Opening
3194,kredi_basvuru,Finance,Stock Market
7535,fx_market,Finance,Stock Market
5271,borsa,Finance,Stock Market
3931,fx_market,Finance,Loans
3989,kredi_basvuru,Finance,Forex
7990,hesap_acma,Banking,Transfers
5760,hesap_acma,Banking,Account Opening
3344,fx_market,Finance,Loans
7539,hesap_acma,Banking,Account Opening
9491,fx_market,Finance,Loans
3606,fx_market,Finance,Forex
4158,kredi_basvuru,Finance,Forex
8001,kredi_basvuru,Finance,Forex
8479,fx_market,Finance,Loans
6669,borsa,Finance,Stock Market
7765,borsa,Finance,Stock Market
6914,kredi_basvuru,Finance,Forex
5031,hesap_acma,Banking,Savings
2727,fx_market,Finance,Forex
3745,borsa,Finance,Forex
4143,hesap_acma,Banking,Transfers
4178,fx_market,Finance,Stock Market
2714,fx_market,Finance,Forex
4239,borsa,Finance,Stock Market
2227,fx_market,Finance,Stock Market
3109,kredi_basvuru,Finance,Loans
2531,kredi_basvuru,Finance,Loans
2515,fx_market,Finance,Stock Market
9125,fx_market,Finance,Loans
6138,hesap_acma,Banking,Transfers
1890,borsa,Finance,Forex
8662,fx_market,Finance,Forex
2023,fx_market,Finance,Loans
7333,borsa,Finance,Loans
4497,borsa,Finance,Forex
1913,hesap_acma,Banking,Account Opening
6810,hesap_acma,Banking,Savings
8941,fx_market,Finance,Stock Market
2097,hesap_acma,Banking,Transfers
4450,fx_market,Finance,Loans
5432,fx_market,Finance,Loans
1134,borsa,Finance,Forex
8495,kredi_basvuru,Finance,Stock Market
6941,borsa,Finance,Stock Market
9564,kredi_basvuru,Finance,Forex
9523,kredi_basvuru,Finance,Stock Market
4458,hesap_acma,Banking,Savings
9643,borsa,Finance,Forex
1108,hesap_acma,Banking,Savings
5730,borsa,Finance,Stock Market
2648,fx_market,Finance,Stock Market
2252,borsa,Finance,Stock Market
7194,hesap_acma,Banking,Savings
1905,borsa,Finance,Forex
8658,borsa,Finance,Loans
6237,hesap_acma,Banking,Transfers
6680,borsa,Finance,Stock Market
9606,hesap_acma,Banking,Account Opening
2742,hesap_acma,Banking,Account Opening
2463,kredi_basvuru,Finance,Stock Market
7914,fx_market,Finance,Stock Market
4842,fx_market,Finance,Loans
6702,hesap_acma,Banking,Account Opening
8075,kredi_basvuru,Finance,Stock Market
5320,hesap_acma,Banking,Savings
9410,kredi_basvuru,Finance,Forex
2009,hesap_acma,Banking,Savings
6890,kredi_basvuru,Finance,Loans
2246,fx_market,Finance,Forex
7313,kredi_basvuru,Finance,Forex
9871,fx_market,Finance,Forex
3555,hesap_acma,Banking,Transfers
8643,fx_market,Finance,Stock Market
1891,borsa,Finance,Forex
7596,fx_market,Finance,Stock Market
3319,fx_market,Finance,Forex
4266,kredi_basvuru,Finance,Forex
2672,borsa,Finance,Forex
8053,fx_market,Finance,Loans
7690,kredi_basvuru,Finance,Stock Market
1688,borsa,Finance,Stock Market
5171,fx_market,Finance,Loans
8550,kredi_basvuru,Finance,Forex
4786,hesap_acma,Banking,Account Opening
8742,fx_market,Finance,Stock Market
2105,hesap_acma,Banking,Savings
7352,fx_market,Finance,Stock Market
6641,borsa,Finance,Forex
4414,borsa,Finance,Loans
7103,hesap_acma,Banking,Savings
6406,borsa,Finance,Stock Market
7570,fx_market,Finance,Loans
5253,fx_market,Finance,Stock Market
5112,fx_market,Finance,Forex
9541,hesap_acma,Banking,Savings
4554,hesap_acma,Banking,Savings
1344,borsa,Finance,Forex
3718,borsa,Finance,Forex
4396,kredi_basvuru,Finance,Stock Market
5796,kredi_basvuru,Finance,Forex
2292,kredi_basvuru,Finance,Stock Market
4599,kredi_basvuru,Finance,Stock Market
1338,kredi_basvuru,Finance,Loans
7341,kredi_basvuru,Finance,Loans
7292,hesap_acma,Banking,Transfers
5252,hesap_acma,Banking,Transfers
9836,hesap_acma,Banking,Savings
5207,borsa,Finance,Loans
7628,kredi_basvuru,Finance,Loans
7716,borsa,Finance,Stock Market
2723,kredi_basvuru,Finance,Stock Market
8559,kredi_basvuru,Finance,Loans
9020,hesap_acma,Banking,Transfers
8028,kredi_basvuru,Finance,Loans
3622,borsa,Finance,Stock Market
3983,fx_market,Finance,Forex
9448,borsa,Finance,Stock Market
9411,fx_market,Finance,Loans
4116,borsa,Finance,Stock Market
8022,hesap_acma,Banking,Account Opening
4343,hesap_acma,Banking,Transfers
7908,fx_market,Finance,Loans
4502,fx_market,Finance,Forex
5082,borsa,Finance,Loans
2600,kredi_basvuru,Finance,Stock Market
7834,borsa,Finance,Forex
7170,hesap_acma,Banking,Account Opening
1600,borsa,Finance,Loans
9569,hesap_acma,Banking,Transfers
2422,hesap_acma,Banking,Savings
3909,kredi_basvuru,Finance,Stock Market
2289,borsa,Finance,Forex
5931,fx_market,Finance,Forex
5886,borsa,Finance,Loans
2433,kredi_basvuru,Finance,Loans
5927,hesap_acma,Banking,Account Opening
1123,hesap_acma,Banking,Savings
8538,kredi_basvuru,Finance,Stock Market
3936,borsa,Finance,Stock Market
7059,fx_market,Finance,Loans
7632,hesap_acma,Banking,Account Opening
5489,hesap_acma,Banking,Account Opening
8547,borsa,Finance,Loans
6857,borsa,Finance,Stock Market
2297,hesap_acma,Banking,Savings
6127,fx_market,Finance,Stock Market
6497,fx_market,Finance,Loans
9021,kredi_basvuru,Finance,Forex
8475,fx_market,Finance,Loans
5717,kredi_basvuru,Finance,Forex
6901,fx_market,Finance,Loans
5018,kredi_basvuru,Finance,Forex
9465,borsa,Finance,Stock Market
1211,hesap_acma,Banking,Savings
5601,borsa,Finance,Stock Market
2490,fx_market,Finance,Stock Market
4585,fx_market,Finance,Stock Market
8661,fx_market,Finance,Forex
3690,borsa,Finance,Stock Market
7441,borsa,Finance,Loans
3106,borsa,Finance,Forex
2818,borsa,Finance,Loans
5264,kredi_basvuru,Finance,Stock Market
9708,hesap_acma,Banking,Transfers
9120,hesap_acma,Banking,Account Opening
4485,borsa,Finance,Stock Market
2428,fx_market,Finance,Forex
7662,kredi_basvuru,Finance,Forex
4477,hesap_acma,Banking,Account Opening
3296,fx_market,Finance,Loans
5522,borsa,Finance,Stock Market
8529,fx_market,Finance,Stock Market
7060,borsa,Finance,Forex
3366,kredi_basvuru,Finance,Forex
8749,hesap_acma,Banking,Transfers
9102,fx_market,Finance,Forex
6216,borsa,Finance,Loans
3248,hesap_acma,Banking,Savings
2795,fx_market,Finance,Stock Market
7870,kredi_basvuru,Finance,Stock Market
4253,kredi_basvuru,Finance,Stock Market
6396,kredi_basvuru,Finance,Loans
5139,borsa,Finance,Loans
9475,borsa,Finance,Forex
3660,hesap_acma,Banking,Account Opening
7289,kredi_basvuru,Finance,Forex
1352,hesap_acma,Banking,Account Opening
7565,fx_market,Finance,Forex
7025,hesap_acma,Banking,Transfers
6865,fx_market,Finance,Stock Market
6524,borsa,Finance,Loans
3328,fx_market,Finance,Stock Market
5994,kredi_basvuru,Finance,Stock Market
8128,fx_market,Finance,Forex
3632,fx_market,Finance,Loans
3379,borsa,Finance,Stock Market
7166,borsa,Finance,Stock Market
9238,kredi_basvuru,Finance,Forex
7298,kredi_basvuru,Finance,Loans
7947,hesap_acma,Banking,Transfers
7725,fx_market,Finance,Loans
4562,fx_market,Finance,Stock Market
3603,kredi_basvuru,Finance,Stock Market
7310,fx_market,Finance,Loans
5296,hesap_acma,Banking,Account Opening
1981,kredi_basvuru,Finance,Loans
2929,hesap_acma,Banking,Transfers
6342,kredi_basvuru,Finance,Forex
9037,hesap_acma,Banking,Transfers
3903,hesap_acma,Banking,Savings
8459,kredi_basvuru,Finance,Forex
8518,borsa,Finance,Stock Market
9353,borsa,Finance,Loans
7967,hesap_acma,Banking,Transfers
1708,hesap_acma,Banking,Savings
4581,fx_market,Finance,Forex
4350,hesap_acma,Banking,Transfers
5766,hesap_acma,Banking,Savings
7029,borsa,Finance,Forex
8950,borsa,Finance,Stock Market
9192,fx_market,Finance,Forex
1977,borsa,Finance,Stock Market
8700,kredi_basvuru,Finance,Loans
7315,hesap_acma,Banking,Account Opening
1089,fx_market,Finance,Stock Market
4164,hesap_acma,Banking,Savings
7789,kredi_basvuru,Finance,Forex
5845,fx_market,Finance,Forex
3646,fx_market,Finance,Stock Market
5830,fx_market,Finance,Loans
9803,kredi_basvuru,Finance,Loans
7292,fx_market,Finance,Loans
2313,kredi_basvuru,Finance,Stock Market
7522,hesap_acma,Banking,Transfers
6876,fx_market,Finance,Forex
9758,borsa,Finance,Loans
5281,fx_market,Finance,Loans
3209,borsa,Finance,Stock Market
5782,hesap_acma,Banking,Transfers
6670,hesap_acma,Banking,Account Opening
9946,kredi_basvuru,Finance,Loans
6655,borsa,Finance,Loans
8927,borsa,Finance,Forex
8110,fx_market,Finance,Forex
8672,hesap_acma,Banking,Savings
8239,borsa,Finance,Loans
8088,fx_market,Finance,Forex
1267,borsa,Finance,Loans
7559,fx_market,Finance,Forex
6686,hesap_acma,Banking,Account Opening
7745,hesap_acma,Banking,Transfers
9869,hesap_acma,Banking,Account Opening
2578,borsa,Finance,Stock Market
6621,kredi_basvuru,Finance,Stock Market
1540,hesap_acma,Banking,Transfers
2761,fx_market,Finance,Stock Market
3331,hesap_acma,Banking,Account Opening
1777,borsa,Finance,Forex
3115,hesap_acma,Banking,Savings
1489,borsa,Finance,Stock Market
5227,borsa,Finance,Loans
5143,fx_market,Finance,Stock Market
6094,hesap_acma,Banking,Transfers
3727,kredi_basvuru,Finance,Loans
3789,hesap_acma,Banking,Account Opening
5829,hesap_acma,Banking,Savings
3139,hesap_acma,Banking,Savings
3081,fx_market,Finance,Forex
1261,borsa,Finance,Stock Market
5041,fx_market,Finance,Loans
3887,fx_market,Finance,Loans
5897,borsa,Finance,Loans
5774,fx_market,Finance,Loans
7666,fx_market,Finance,Forex
4379,fx_market,Finance,Loans
7548,fx_market,Finance,Forex
2232,borsa,Finance,Stock Market
3128,fx_market,Finance,Loans
8233,borsa,Finance,Forex
4746,kredi_basvuru,Finance,Stock Market
5673,hesap_acma,Banking,Transfers
7566,fx_market,Finance,Forex
3959,hesap_acma,Banking,Transfers
9506,borsa,Finance,Stock Market
5529,hesap_acma,Banking,Account Opening
4302,borsa,Finance,Forex
2549,hesap_acma,Banking,Account Opening
7772,fx_market,Finance,Forex
9346,fx_market,Finance,Forex
1071,hesap_acma,Banking,Account Opening
2192,hesap_acma,Banking,Savings
2818,borsa,Finance,Forex
5666,hesap_acma,Banking,Savings
9272,borsa,Finance,Stock Market
4338,borsa,Finance,Forex
6934,borsa,Finance,Forex
1437,fx_market,Finance,Stock Market
4057,fx_market,Finance,Stock Market
8635,fx_market,Finance,Stock Market
2404,borsa,Finance,Forex
2856,borsa,Finance,Loans
8915,borsa,Finance,Forex
1706,fx_market,Finance,Stock Market
6755,hesap_acma,Banking,Account Opening
3810,fx_market,Finance,Forex
7194,hesap_acma,Banking,Transfers
7484,hesap_acma,Banking,Account Opening
8382,borsa,Finance,Forex
1997,fx_market,Finance,Stock Market
7474,hesap_acma,Banking,Transfers
3889,kredi_basvuru,Finance,Loans
3489,hesap_acma,Banking,Account Opening
7739,fx_market,Finance,Forex
9424,fx_market,Finance,Stock Market
1172,fx_market,Finance,Stock Market
8783,hesap_acma,Banking,Transfers
9721,fx_market,Finance,Loans
7781,borsa,Finance,Stock Market
9796,hesap_acma,Banking,Account Opening
8454,fx_market,Finance,Forex
7132,kredi_basvuru,Finance,Forex
8459,borsa,Finance,Loans
8243,kredi_basvuru,Finance,Stock Market
3155,hesap_acma,Banking,Savings
2143,borsa,Finance,Forex
2652,fx_market,Finance,Forex
5417,borsa,Finance,Forex
3573,hesap_acma,Banking,Transfers
1692,borsa,Finance,Stock Market
9997,fx_market,Finance,Loans
2234,hesap_acma,Banking,Account Opening
2116,borsa,Finance,Forex
9556,kredi_basvuru,Finance,Loans
5110,fx_market,Finance,Stock Market
2256,borsa,Finance,Forex
9729,kredi_basvuru,Finance,Forex
1438,borsa,Finance,Stock Market
2236,fx_market,Finance,Stock Market
1116,borsa,Finance,Stock Market
7538,hesap_acma,Banking,Savings
4613,hesap_acma,Banking,Account Opening
6107,fx_market,Finance,Stock Market
2057,kredi_basvuru,Finance,Stock Market
6185,kredi_basvuru,Finance,Stock Market
6704,fx_market,Finance,Stock Market
3524,fx_market,Finance,Loans
4179,kredi_basvuru,Finance,Forex
5354,hesap_acma,Banking,Savings
1668,kredi_basvuru,Finance,Stock Market
2535,fx_market,Finance,Loans
9560,borsa,Finance,Loans
4627,fx_market,Finance,Forex
2219,hesap_acma,Banking,Account Opening
8221,kredi_basvuru,Finance,Loans
2037,fx_market,Finance,Stock Market
5050,hesap_acma,Banking,Savings
5714,kredi_basvuru,Finance,Forex
5464,borsa,Finance,Loans
5556,kredi_basvuru,Finance,Loans
3967,kredi_basvuru,Finance,Loans
5100,kredi_basvuru,Finance,Forex
8652,kredi_basvuru,Finance,Stock Market
9996,hesap_acma,Banking,Savings
1407,borsa,Finance,Stock Market
2016,borsa,Finance,Forex
3204,borsa,Finance,Forex
6091,hesap_acma,Banking,Savings
6181,fx_market,Finance,Loans
5707,kredi_basvuru,Finance,Stock Market
7104,fx_market,Finance,Loans
6253,hesap_acma,Banking,Account Opening
9761,hesap_acma,Banking,Savings
2184,hesap_acma,Banking,Transfers
3187,hesap_acma,Banking,Account Opening
2791,hesap_acma,Banking,Savings
6504,hesap_acma,Banking,Account Opening
8619,borsa,Finance,Loans
3514,fx_market,Finance,Stock Market
9862,fx_market,Finance,Loans
1434,borsa,Finance,Stock Market
4884,hesap_acma,Banking,Savings
7751,hesap_acma,Banking,Transfers
4442,kredi_basvuru,Finance,Stock Market
6771,hesap_acma,Banking,Savings
7786,fx_market,Finance,Loans
2395,kredi_basvuru,Finance,Loans
6015,fx_market,Finance,Loans
1504,borsa,Finance,Stock Market
5509,borsa,Finance,Loans
9148,borsa,Finance,Loans
4490,borsa,Finance,Loans
4474,fx_market,Finance,Forex
1815,fx_market,Finance,Forex
3924,borsa,Finance,Loans
9890,borsa,Finance,Forex
3550,fx_market,Finance,Stock Market
8120,kredi_basvuru,Finance,Stock Market
2160,fx_market,Finance,Loans
2708,kredi_basvuru,Finance,Forex
6955,borsa,Finance,Forex
7888,borsa,Finance,Forex
1362,kredi_basvuru,Finance,Forex
1462,fx_market,Finance,Stock Market
3456,kredi_basvuru,Finance,Stock Market
9499,kredi_basvuru,Finance,Loans
6276,kredi_basvuru,Finance,Stock Market
2347,borsa,Finance,Stock Market
3576,fx_market,Finance,Stock Market
4526,fx_market,Finance,Stock Market
4776,kredi_basvuru,Finance,Forex
9984,hesap_acma,Banking,Savings
1947,kredi_basvuru,Finance,Stock Market
9619,hesap_acma,Banking,Account Opening
3913,borsa,Finance,Loans
9213,hesap_acma,Banking,Transfers
3510,fx_market,Finance,Stock Market
4750,kredi_basvuru,Finance,Stock Market
2387,borsa,Finance,Loans
4801,kredi_basvuru,Finance,Loans
5821,borsa,Finance,Forex
1600,borsa,Finance,Stock Market
6541,hesap_acma,Banking,Savings
3649,kredi_basvuru,Finance,Forex
8623,fx_market,Finance,Stock Market
1781,hesap_acma,Banking,Savings
1235,kredi_basvuru,Finance,Loans
5668,kredi_basvuru,Finance,Forex
4220,kredi_basvuru,Finance,Stock Market
2918,fx_market,Finance,Loans
8424,hesap_acma,Banking,Account Opening
1452,hesap_acma,Banking,Account Opening
8734,fx_market,Finance,Loans
3845,kredi_basvuru,Finance,Forex
5031,fx_market,Finance,Forex
3775,kredi_basvuru,Finance,Loans
5087,hesap_acma,Banking,Account Opening
1586,borsa,Finance,Forex
1110,fx_market,Finance,Loans
7839,borsa,Finance,Stock Market
4569,hesap_acma,Banking,Account Opening
9553,hesap_acma,Banking,Account Opening
3814,kredi_basvuru,Finance,Loans
2219,borsa,Finance,Forex
3182,kredi_basvuru,Finance,Stock Market
7933,fx_market,Finance,Forex
6766,hesap_acma,Banking,Savings
6005,fx_market,Finance,Loans
2575,kredi_basvuru,Finance,Stock Market
2956,fx_market,Finance,Forex
2065,kredi_basvuru,Finance,Forex
3693,borsa,Finance,Forex
8732,borsa,Finance,Forex
4171,fx_market,Finance,Stock Market
3077,hesap_acma,Banking,Transfers
9420,borsa,Finance,Stock Market
6007,borsa,Finance,Stock Market
2029,kredi_basvuru,Finance,Forex
2188,kredi_basvuru,Finance,Forex
9770,fx_market,Finance,Stock Market
9576,hesap_acma,Banking,Transfers
1337,borsa,Finance,Forex
6534,hesap_acma,Banking,Savings
8093,kredi_basvuru,Finance,Loans
