customernumber,category,subcategory,interest_count
7252,Finance,Stock Market,1
7250,Finance,Forex,1
7058,Finance,Stock Market,1
7059,Finance,Loans,1
7259,Finance,Forex,1
7276,Finance,Stock Market,1
7106,Finance,Forex,1
7294,Banking,Savings,1
6011,Banking,Savings,1
7296,Finance,Loans,1
5933,Finance,Loans,1
7294,Finance,Loans,1
7109,Finance,Loans,1
7294,Banking,Transfers,1
7037,Finance,Stock Market,1
7038,Finance,Stock Market,1
7293,Finance,Loans,1
7297,Banking,Savings,1
5933,Finance,Stock Market,1
5934,Banking,Account Opening,1
7293,Finance,Forex,1
7109,Finance,Forex,1
5935,Finance,Forex,1
7108,Finance,Loans,1
5936,Finance,Stock Market,1
5938,Finance,Forex,1
6045,Finance,Loans,1
7037,Finance,Forex,1
6045,Finance,Forex,1
7301,Finance,Stock Market,1
7308,Banking,Account Opening,1
6010,Finance,Forex,1
7307,Banking,Transfers,1
7304,Banking,Savings,1
7303,Finance,Stock Market,1
7303,Finance,Loans,1
7303,Finance,Forex,1
7302,Finance,Forex,1
5931,Finance,Forex,1
7298,Finance,Loans,1
7111,Banking,Transfers,1
7301,Finance,Loans,1
7299,Finance,Loans,1
5931,Finance,Stock Market,1
7299,Finance,Forex,1
7115,Finance,Forex,1
6009,Banking,Transfers,1
7298,Finance,Stock Market,1
5938,Finance,Stock Market,1
7292,Finance,Forex,1
7120,Finance,Loans,1
6044,Finance,Forex,1
7046,Finance,Forex,1
5943,Finance,Loans,1
7047,Finance,Forex,1
7281,Banking,Account Opening,1
5943,Finance,Stock Market,1
7116,Finance,Forex,1
7116,Finance,Stock Market,1
6044,Finance,Loans,1
7279,Finance,Forex,1
7281,Finance,Stock Market,1
7278,Finance,Stock Market,1
5947,Finance,Loans,1
7048,Finance,Forex,1
7048,Finance,Stock Market,1
5948,Banking,Transfers,1
7278,Finance,Loans,1
7277,Finance,Forex,1
6042,Banking,Account Opening,1
7045,Finance,Stock Market,1
5941,Finance,Stock Market,1
7292,Banking,Transfers,1
7288,Finance,Stock Market,1
7292,Banking,Savings,1
7290,Finance,Stock Market,1
7290,Banking,Account Opening,1
7289,Finance,Stock Market,1
7289,Finance,Loans,1
7042,Banking,Account Opening,1
7289,Finance,Forex,1
7289,Banking,Account Opening,1
7288,Finance,Forex,1
7283,Finance,Loans,1
7287,Banking,Savings,1
7044,Finance,Stock Market,1
5940,Finance,Forex,1
5940,Finance,Loans,1
7107,Finance,Stock Market,1
7045,Finance,Forex,1
5940,Finance,Stock Market,1
7285,Banking,Transfers,1
7132,Banking,Savings,1
7230,Finance,Stock Market,1
7231,Banking,Savings,1
7173,Banking,Transfers,1
7176,Finance,Stock Market,1
7095,Banking,Transfers,1
7175,Finance,Forex,1
7175,Banking,Account Opening,1
7174,Banking,Transfers,1
7173,Finance,Loans,1
6006,Finance,Loans,1
6006,Finance,Forex,1
7172,Finance,Forex,1
7309,Banking,Savings,1
6016,Finance,Stock Market,1
7170,Banking,Savings,1
5994,Finance,Forex,1
7170,Banking,Account Opening,1
7096,Banking,Transfers,1
7096,Finance,Forex,1
7137,Finance,Stock Market,1
6016,Finance,Loans,1
6017,Banking,Savings,1
7095,Banking,Account Opening,1
5994,Finance,Stock Market,1
7136,Finance,Forex,1
7185,Finance,Forex,1
7089,Finance,Stock Market,1
7185,Banking,Transfers,1
6015,Finance,Forex,1
7184,Banking,Transfers,1
7181,Finance,Stock Market,1
7181,Finance,Loans,1
5983,Finance,Loans,1
5984,Finance,Forex,1
5994,Banking,Account Opening,1
7091,Finance,Forex,1
5988,Finance,Loans,1
5988,Finance,Stock Market,1
5992,Finance,Loans,1
5993,Finance,Stock Market,1
7181,Banking,Account Opening,1
7091,Finance,Stock Market,1
6017,Finance,Stock Market,1
7169,Banking,Savings,1
7167,Finance,Loans,1
6005,Finance,Stock Market,1
6003,Banking,Savings,1
7103,Banking,Savings,1
7156,Finance,Forex,1
7156,Banking,Savings,1
7153,Finance,Stock Market,1
6015,Finance,Loans,1
6002,Finance,Stock Market,1
7151,Finance,Loans,1
7150,Finance,Forex,1
7149,Finance,Forex,1
7102,Finance,Stock Market,1
7103,Finance,Loans,1
7142,Finance,Loans,1
7147,Finance,Loans,1
6003,Finance,Stock Market,1
7146,Finance,Loans,1
7144,Finance,Loans,1
7145,Finance,Stock Market,1
6005,Finance,Loans,1
7156,Finance,Loans,1
7157,Banking,Account Opening,1
7166,Finance,Stock Market,1
7161,Finance,Stock Market,1
7139,Finance,Stock Market,1
7165,Finance,Loans,1
7164,Finance,Forex,1
5995,Finance,Stock Market,1
7163,Finance,Loans,1
7162,Finance,Loans,1
7162,Finance,Forex,1
6016,Finance,Forex,1
5996,Finance,Loans,1
6002,Finance,Loans,1
7099,Finance,Loans,1
7101,Banking,Account Opening,1
7101,Finance,Loans,1
7160,Finance,Loans,1
6000,Finance,Forex,1
6002,Banking,Transfers,1
7102,Finance,Forex,1
7102,Finance,Loans,1
6018,Finance,Stock Market,1
7187,Banking,Account Opening,1
6019,Banking,Account Opening,1
7075,Finance,Loans,1
7073,Banking,Account Opening,1
7073,Banking,Savings,1
5968,Banking,Account Opening,1
7105,Finance,Stock Market,1
7074,Finance,Loans,1
7218,Finance,Loans,1
5968,Banking,Savings,1
6027,Banking,Savings,1
7217,Banking,Transfers,1
7071,Finance,Forex,1
7216,Finance,Stock Market,1
7077,Banking,Savings,1
7216,Finance,Loans,1
7133,Banking,Savings,1
7216,Finance,Forex,1
7214,Finance,Loans,1
7214,Finance,Forex,1
7213,Finance,Forex,1
7219,Finance,Loans,1
5967,Finance,Stock Market,1
5983,Finance,Forex,1
5965,Banking,Account Opening,1
7067,Banking,Transfers,1
7132,Banking,Transfers,1
7067,Finance,Forex,1
7068,Banking,Account Opening,1
7229,Finance,Stock Market,1
7226,Finance,Stock Market,1
7068,Finance,Loans,1
5963,Finance,Loans,1
7132,Finance,Forex,1
7220,Finance,Loans,1
7226,Finance,Loans,1
6029,Finance,Forex,1
7225,Finance,Forex,1
7224,Finance,Stock Market,1
7069,Banking,Account Opening,1
6027,Finance,Loans,1
7222,Finance,Stock Market,1
7221,Finance,Forex,1
7082,Finance,Loans,1
5972,Finance,Stock Market,1
7209,Finance,Loans,1
7194,Finance,Loans,1
6021,Finance,Forex,1
6020,Banking,Savings,1
7136,Banking,Account Opening,1
7199,Finance,Stock Market,1
7198,Finance,Loans,1
7196,Finance,Stock Market,1
5980,Finance,Stock Market,1
7196,Banking,Account Opening,1
7194,Banking,Transfers,1
6025,Finance,Loans,1
6012,Finance,Stock Market,1
7194,Banking,Savings,1
6007,Finance,Stock Market,1
7189,Finance,Stock Market,1
7189,Banking,Savings,1
7104,Finance,Stock Market,1
5981,Finance,Stock Market,1
6019,Finance,Loans,1
7200,Finance,Loans,1
7135,Finance,Loans,1
6023,Finance,Forex,1
7200,Finance,Stock Market,1
7208,Banking,Transfers,1
6024,Finance,Stock Market,1
7133,Finance,Forex,1
7207,Finance,Loans,1
5974,Finance,Stock Market,1
6008,Finance,Loans,1
7207,Finance,Forex,1
7133,Finance,Stock Market,1
5975,Finance,Loans,1
7204,Finance,Loans,1
7203,Finance,Loans,1
7083,Finance,Stock Market,1
6024,Finance,Forex,1
7085,Finance,Loans,1
7086,Finance,Forex,1
7201,Finance,Stock Market,1
5976,Banking,Transfers,1
7308,Finance,Forex,1
7360,Finance,Forex,1
5930,Finance,Forex,1
5831,Finance,Stock Market,1
7535,Finance,Stock Market,1
5824,Banking,Savings,1
7534,Finance,Loans,1
5824,Finance,Forex,1
5829,Banking,Savings,1
5830,Finance,Loans,1
7533,Finance,Forex,1
7531,Finance,Stock Market,1
5830,Finance,Stock Market,1
7531,Finance,Loans,1
5831,Banking,Account Opening,1
5832,Finance,Stock Market,1
5814,Banking,Transfers,1
7531,Banking,Savings,1
5834,Banking,Account Opening,1
7530,Finance,Stock Market,1
7530,Finance,Forex,1
5835,Finance,Forex,1
7526,Finance,Loans,1
7526,Finance,Forex,1
7526,Banking,Account Opening,1
7524,Finance,Stock Market,1
5838,Banking,Account Opening,1
5838,Finance,Loans,1
7537,Finance,Stock Market,1
7538,Banking,Savings,1
7538,Finance,Loans,1
7539,Banking,Account Opening,1
7555,Finance,Forex,1
7554,Finance,Loans,1
7551,Finance,Stock Market,1
7551,Finance,Loans,1
7551,Finance,Forex,1
5814,Finance,Forex,1
7551,Banking,Account Opening,1
7550,Finance,Stock Market,1
5815,Banking,Account Opening,1
7548,Finance,Forex,1
7547,Finance,Loans,1
5818,Finance,Stock Market,1
7546,Banking,Transfers,1
7544,Finance,Stock Market,1
7544,Finance,Forex,1
7543,Banking,Transfers,1
7541,Finance,Loans,1
5819,Finance,Forex,1
5820,Finance,Forex,1
7540,Finance,Loans,1
5821,Finance,Forex,1
7540,Finance,Forex,1
5823,Finance,Forex,1
5840,Banking,Savings,1
7524,Finance,Loans,1
7523,Finance,Loans,1
7506,Finance,Loans,1
7504,Finance,Forex,1
7504,Banking,Savings,1
7502,Banking,Account Opening,1
5848,Banking,Savings,1
5849,Finance,Forex,1
5849,Finance,Loans,1
7496,Finance,Loans,1
7494,Finance,Forex,1
5851,Finance,Stock Market,1
7493,Finance,Forex,1
7492,Finance,Forex,1
7492,Banking,Savings,1
7491,Banking,Savings,1
5853,Finance,Stock Market,1
7489,Finance,Loans,1
7489,Finance,Forex,1
7488,Finance,Loans,1
5854,Banking,Savings,1
7488,Finance,Forex,1
7487,Finance,Stock Market,1
7487,Banking,Account Opening,1
5854,Finance,Loans,1
5856,Finance,Stock Market,1
7506,Banking,Savings,1
7507,Finance,Loans,1
7523,Finance,Forex,1
7507,Finance,Stock Market,1
5842,Finance,Stock Market,1
5843,Finance,Loans,1
7522,Banking,Transfers,1
7521,Finance,Loans,1
5844,Finance,Loans,1
7520,Finance,Forex,1
7516,Finance,Stock Market,1
5845,Finance,Forex,1
7516,Finance,Forex,1
7515,Finance,Stock Market,1
5845,Finance,Loans,1
7511,Finance,Loans,1
5845,Finance,Stock Market,1
5846,Banking,Account Opening,1
7511,Banking,Savings,1
7510,Finance,Stock Market,1
7510,Finance,Loans,1
5846,Banking,Transfers,1
7509,Finance,Stock Market,1
7509,Finance,Loans,1
7509,Finance,Forex,1
7508,Finance,Stock Market,1
5847,Finance,Loans,1
7555,Finance,Loans,1
7556,Finance,Forex,1
7486,Banking,Savings,1
7596,Finance,Stock Market,1
7604,Finance,Loans,1
7603,Finance,Stock Market,1
7603,Finance,Forex,1
7603,Banking,Transfers,1
5786,Banking,Transfers,1
7600,Finance,Loans,1
7600,Finance,Forex,1
7599,Finance,Loans,1
7598,Finance,Stock Market,1
5786,Finance,Stock Market,1
7598,Finance,Loans,1
7596,Banking,Transfers,1
7556,Finance,Stock Market,1
7593,Banking,Savings,1
5787,Banking,Savings,1
7592,Finance,Loans,1
7591,Finance,Stock Market,1
7591,Finance,Loans,1
5787,Finance,Forex,1
5788,Finance,Forex,1
5789,Finance,Loans,1
5789,Finance,Stock Market,1
7589,Finance,Stock Market,1
7589,Banking,Savings,1
5785,Finance,Forex,1
7605,Finance,Forex,1
7606,Finance,Forex,1
5783,Finance,Loans,1
5774,Banking,Account Opening,1
7627,Finance,Stock Market,1
7626,Banking,Savings,1
7626,Banking,Account Opening,1
7624,Banking,Transfers,1
7620,Finance,Forex,1
5776,Finance,Stock Market,1
7619,Finance,Loans,1
7619,Finance,Forex,1
7618,Banking,Account Opening,1
5778,Finance,Forex,1
7617,Banking,Transfers,1
7616,Finance,Stock Market,1
7611,Finance,Stock Market,1
7609,Finance,Forex,1
5780,Banking,Savings,1
5781,Finance,Forex,1
5782,Banking,Transfers,1
7608,Finance,Stock Market,1
7608,Finance,Forex,1
7607,Finance,Stock Market,1
7607,Finance,Loans,1
7607,Banking,Savings,1
7588,Finance,Stock Market,1
7588,Finance,Loans,1
7587,Finance,Stock Market,1
5801,Finance,Forex,1
7570,Banking,Account Opening,1
7569,Finance,Loans,1
5804,Finance,Stock Market,1
7566,Finance,Forex,1
5805,Finance,Stock Market,1
5808,Finance,Loans,1
7566,Banking,Transfers,1
7565,Finance,Forex,1
7564,Finance,Forex,1
7564,Banking,Account Opening,1
7563,Finance,Forex,1
7562,Finance,Loans,1
5809,Finance,Stock Market,1
7561,Finance,Stock Market,1
7560,Finance,Loans,1
7560,Banking,Savings,1
5811,Finance,Forex,1
7559,Finance,Loans,1
7558,Finance,Stock Market,1
5812,Finance,Stock Market,1
5813,Banking,Account Opening,1
7557,Finance,Loans,1
5813,Finance,Forex,1
5803,Finance,Loans,1
5800,Finance,Loans,1
7587,Banking,Savings,1
5800,Finance,Forex,1
5794,Finance,Stock Market,1
7585,Banking,Account Opening,1
7584,Finance,Stock Market,1
7583,Banking,Transfers,1
7583,Banking,Savings,1
7583,Banking,Account Opening,1
7582,Finance,Forex,1
7582,Banking,Transfers,1
7581,Finance,Loans,1
7579,Finance,Forex,1
5795,Finance,Loans,1
5796,Finance,Forex,1
7577,Banking,Savings,1
7576,Finance,Loans,1
5797,Banking,Account Opening,1
7576,Banking,Savings,1
7575,Banking,Account Opening,1
7573,Finance,Stock Market,1
7573,Finance,Loans,1
5797,Finance,Stock Market,1
7570,Finance,Loans,1
7570,Finance,Forex,1
5798,Finance,Stock Market,1
7486,Finance,Forex,1
5857,Banking,Account Opening,1
7309,Finance,Forex,1
7368,Finance,Loans,1
7373,Finance,Loans,1
5910,Finance,Loans,1
7373,Finance,Forex,1
5912,Banking,Savings,1
7371,Finance,Stock Market,1
5915,Finance,Forex,1
5915,Finance,Loans,1
7371,Finance,Loans,1
5915,Finance,Stock Market,1
7371,Finance,Forex,1
5916,Banking,Transfers,1
7368,Finance,Forex,1
7397,Finance,Stock Market,1
7367,Finance,Loans,1
7365,Banking,Transfers,1
5916,Finance,Loans,1
5917,Finance,Forex,1
7365,Banking,Savings,1
7363,Finance,Stock Market,1
5918,Banking,Savings,1
7363,Finance,Loans,1
7363,Finance,Forex,1
7360,Finance,Stock Market,1
7360,Banking,Transfers,1
7375,Finance,Forex,1
7376,Finance,Stock Market,1
7377,Finance,Loans,1
7378,Finance,Loans,1
7395,Finance,Stock Market,1
7395,Banking,Transfers,1
7395,Banking,Savings,1
7394,Finance,Stock Market,1
7393,Finance,Forex,1
7391,Banking,Transfers,1
7391,Banking,Account Opening,1
5898,Finance,Stock Market,1
7390,Finance,Forex,1
7388,Finance,Stock Market,1
5899,Banking,Transfers,1
7388,Finance,Loans,1
5902,Banking,Transfers,1
7384,Finance,Stock Market,1
7384,Finance,Forex,1
5903,Finance,Stock Market,1
7382,Finance,Stock Market,1
7382,Finance,Forex,1
5905,Finance,Forex,1
7381,Finance,Forex,1
7380,Finance,Stock Market,1
5905,Finance,Stock Market,1
7379,Finance,Loans,1
5918,Finance,Loans,1
7359,Finance,Forex,1
7358,Finance,Loans,1
7338,Finance,Loans,1
7333,Finance,Loans,1
7328,Finance,Forex,1
7328,Banking,Savings,1
7327,Finance,Loans,1
7326,Finance,Stock Market,1
7326,Banking,Transfers,1
5927,Finance,Forex,1
7326,Banking,Savings,1
7325,Finance,Stock Market,1
7323,Banking,Savings,1
7320,Banking,Savings,1
7318,Banking,Transfers,1
7317,Banking,Transfers,1
7316,Finance,Stock Market,1
5928,Finance,Forex,1
7315,Finance,Forex,1
5929,Finance,Forex,1
7315,Banking,Account Opening,1
7314,Finance,Forex,1
5930,Banking,Account Opening,1
7313,Finance,Forex,1
7312,Finance,Forex,1
7310,Finance,Loans,1
7336,Banking,Savings,1
7341,Finance,Forex,1
7358,Finance,Forex,1
7341,Finance,Loans,1
7357,Finance,Stock Market,1
5919,Banking,Transfers,1
7357,Banking,Transfers,1
5919,Finance,Forex,1
5922,Banking,Account Opening,1
5922,Finance,Stock Market,1
7352,Finance,Stock Market,1
5924,Banking,Account Opening,1
7352,Banking,Savings,1
7351,Finance,Stock Market,1
7350,Finance,Loans,1
5924,Finance,Stock Market,1
7349,Finance,Stock Market,1
7348,Finance,Forex,1
7348,Banking,Savings,1
7347,Banking,Account Opening,1
5926,Finance,Stock Market,1
7345,Finance,Loans,1
7345,Finance,Forex,1
7345,Banking,Savings,1
7344,Banking,Account Opening,1
7342,Finance,Loans,1
7342,Banking,Transfers,1
7396,Finance,Forex,1
5897,Finance,Loans,1
7486,Banking,Account Opening,1
5869,Finance,Forex,1
7458,Finance,Forex,1
7457,Finance,Loans,1
7457,Finance,Forex,1
7456,Finance,Stock Market,1
5864,Finance,Loans,1
7456,Finance,Loans,1
7456,Banking,Savings,1
7454,Banking,Account Opening,1
7452,Finance,Stock Market,1
5865,Finance,Stock Market,1
7451,Finance,Forex,1
7450,Finance,Loans,1
7399,Finance,Loans,1
7450,Finance,Forex,1
7449,Finance,Stock Market,1
7449,Finance,Forex,1
7448,Finance,Forex,1
7447,Finance,Stock Market,1
7445,Finance,Loans,1
5869,Finance,Loans,1
7445,Banking,Savings,1
7445,Banking,Account Opening,1
7443,Finance,Forex,1
7443,Banking,Transfers,1
5864,Banking,Savings,1
7459,Finance,Loans,1
7461,Finance,Stock Market,1
7464,Finance,Loans,1
5857,Banking,Savings,1
5858,Finance,Forex,1
7483,Finance,Loans,1
7480,Finance,Loans,1
7480,Finance,Forex,1
5858,Finance,Loans,1
5860,Finance,Forex,1
7477,Banking,Account Opening,1
7476,Finance,Loans,1
7474,Finance,Loans,1
7474,Banking,Transfers,1
7473,Finance,Loans,1
5860,Finance,Stock Market,1
7471,Finance,Stock Market,1
5861,Finance,Stock Market,1
7470,Finance,Loans,1
7469,Banking,Savings,1
7468,Finance,Loans,1
7467,Banking,Transfers,1
5862,Finance,Loans,1
7466,Finance,Stock Market,1
7465,Finance,Stock Market,1
7465,Banking,Savings,1
7441,Finance,Loans,1
7439,Finance,Loans,1
7439,Finance,Forex,1
5888,Finance,Loans,1
7418,Finance,Stock Market,1
7418,Finance,Loans,1
7418,Finance,Forex,1
7416,Finance,Stock Market,1
7412,Banking,Transfers,1
7411,Finance,Forex,1
7410,Finance,Stock Market,1
7409,Finance,Forex,1
5889,Banking,Account Opening,1
7408,Finance,Loans,1
5890,Banking,Savings,1
7406,Finance,Loans,1
5890,Banking,Transfers,1
5892,Banking,Transfers,1
7406,Banking,Savings,1
5895,Finance,Loans,1
7406,Banking,Account Opening,1
7405,Finance,Forex,1
7404,Banking,Transfers,1
7404,Banking,Account Opening,1
7403,Finance,Forex,1
7402,Finance,Forex,1
7399,Finance,Stock Market,1
7419,Finance,Loans,1
7420,Finance,Loans,1
5870,Finance,Stock Market,1
7421,Finance,Stock Market,1
7439,Banking,Transfers,1
5872,Finance,Forex,1
5875,Banking,Transfers,1
5875,Finance,Stock Market,1
7438,Finance,Stock Market,1
7438,Finance,Loans,1
7436,Finance,Loans,1
7436,Finance,Forex,1
5876,Finance,Stock Market,1
7433,Finance,Forex,1
5882,Finance,Loans,1
5884,Banking,Transfers,1
7429,Finance,Loans,1
7428,Banking,Account Opening,1
7427,Finance,Stock Market,1
7427,Banking,Savings,1
7425,Finance,Loans,1
5884,Finance,Loans,1
7425,Banking,Savings,1
7425,Banking,Account Opening,1
5885,Finance,Loans,1
7423,Finance,Loans,1
5886,Finance,Loans,1
7036,Finance,Stock Market,1
6989,Finance,Loans,1
7035,Finance,Forex,1
7032,Finance,Forex,1
6552,Finance,Stock Market,1
6552,Finance,Forex,1
6552,Banking,Transfers,1
6548,Finance,Loans,1
6548,Banking,Transfers,1
6214,Finance,Stock Market,1
6547,Finance,Stock Market,1
6547,Banking,Account Opening,1
6546,Finance,Loans,1
6215,Finance,Stock Market,1
6546,Banking,Account Opening,1
6545,Finance,Forex,1
6545,Banking,Savings,1
6544,Finance,Forex,1
6543,Finance,Forex,1
6216,Finance,Loans,1
6541,Banking,Savings,1
6539,Finance,Stock Market,1
6216,Finance,Stock Market,1
6217,Finance,Loans,1
6218,Banking,Savings,1
6537,Finance,Loans,1
6535,Finance,Loans,1
6534,Finance,Forex,1
6534,Banking,Savings,1
6555,Finance,Stock Market,1
6557,Finance,Stock Market,1
6558,Finance,Stock Market,1
6208,Finance,Forex,1
6581,Banking,Transfers,1
6208,Banking,Savings,1
6580,Finance,Forex,1
6579,Finance,Forex,1
6578,Finance,Loans,1
6577,Finance,Stock Market,1
6576,Banking,Transfers,1
6574,Finance,Forex,1
6571,Banking,Transfers,1
6568,Finance,Stock Market,1
6568,Banking,Savings,1
6567,Banking,Transfers,1
6559,Finance,Stock Market,1
6566,Finance,Stock Market,1
6566,Banking,Savings,1
6208,Finance,Loans,1
6212,Finance,Loans,1
6564,Finance,Stock Market,1
6213,Finance,Forex,1
6564,Banking,Savings,1
6562,Finance,Loans,1
6562,Finance,Forex,1
6214,Banking,Account Opening,1
6560,Finance,Loans,1
6531,Finance,Forex,1
6527,Finance,Forex,1
6526,Finance,Stock Market,1
6494,Finance,Loans,1
6501,Banking,Transfers,1
6226,Finance,Stock Market,1
6499,Finance,Loans,1
6227,Finance,Loans,1
6497,Finance,Forex,1
6227,Finance,Stock Market,1
6228,Banking,Account Opening,1
6497,Banking,Account Opening,1
6495,Finance,Loans,1
6495,Finance,Forex,1
6495,Banking,Transfers,1
6493,Finance,Forex,1
6504,Banking,Account Opening,1
6229,Banking,Account Opening,1
6229,Banking,Transfers,1
6492,Finance,Loans,1
6492,Finance,Forex,1
6230,Finance,Stock Market,1
6491,Finance,Stock Market,1
6491,Finance,Forex,1
6490,Finance,Loans,1
6489,Finance,Loans,1
6488,Banking,Savings,1
6231,Finance,Forex,1
6501,Finance,Forex,1
6504,Banking,Transfers,1
6218,Finance,Loans,1
6515,Finance,Stock Market,1
6526,Banking,Savings,1
6525,Finance,Loans,1
6524,Finance,Loans,1
6218,Finance,Stock Market,1
6522,Finance,Loans,1
6520,Finance,Stock Market,1
6518,Finance,Loans,1
6220,Finance,Stock Market,1
6223,Finance,Forex,1
6225,Banking,Savings,1
6516,Banking,Transfers,1
6225,Finance,Forex,1
6505,Finance,Stock Market,1
6515,Finance,Forex,1
6514,Finance,Loans,1
6225,Finance,Loans,1
6514,Finance,Forex,1
6513,Finance,Forex,1
6511,Finance,Stock Market,1
6510,Banking,Savings,1
6509,Finance,Forex,1
6509,Banking,Transfers,1
6507,Finance,Loans,1
6506,Banking,Account Opening,1
6206,Finance,Forex,1
6581,Finance,Forex,1
6581,Finance,Loans,1
6637,Finance,Forex,1
6177,Banking,Account Opening,1
6644,Finance,Forex,1
6642,Finance,Stock Market,1
6642,Finance,Forex,1
6641,Finance,Loans,1
6181,Banking,Transfers,1
6641,Banking,Account Opening,1
6639,Finance,Loans,1
6639,Finance,Forex,1
6638,Finance,Loans,1
6638,Finance,Forex,1
6636,Finance,Loans,1
6646,Finance,Loans,1
6635,Finance,Stock Market,1
6181,Finance,Loans,1
6635,Banking,Account Opening,1
6631,Banking,Transfers,1
6182,Finance,Loans,1
6183,Finance,Loans,1
6184,Finance,Loans,1
6628,Finance,Stock Market,1
6628,Finance,Loans,1
6627,Finance,Stock Market,1
6626,Finance,Stock Market,1
6645,Finance,Loans,1
6647,Banking,Transfers,1
6625,Finance,Stock Market,1
6656,Finance,Loans,1
6662,Finance,Forex,1
6661,Finance,Stock Market,1
6661,Banking,Account Opening,1
6660,Finance,Stock Market,1
6660,Finance,Loans,1
6660,Banking,Savings,1
6659,Finance,Forex,1
6658,Finance,Stock Market,1
6658,Finance,Loans,1
6657,Finance,Loans,1
6657,Banking,Transfers,1
6655,Finance,Loans,1
6647,Finance,Forex,1
6173,Finance,Forex,1
6655,Banking,Savings,1
6654,Finance,Loans,1
6653,Finance,Forex,1
6650,Banking,Transfers,1
6649,Finance,Forex,1
6175,Finance,Forex,1
