customernumber,Top Categories,Total Interactions
1758,"[['Finance', 'Stock Market']]",2
1759,"[['Banking', 'Savings']]",1
1761,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
1762,"[['Finance', 'Loans']]",1
1764,"[['Banking', 'Transfers']]",1
1766,"[['Banking', 'Transfers']]",1
1768,"[['Banking', 'Account Opening']]",1
1771,"[['Finance', 'Stock Market']]",1
1772,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
1773,"[['Finance', 'Stock Market']]",1
1776,"[['Finance', 'Stock Market']]",1
1777,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1779,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1781,"[['Banking', 'Savings']]",1
1782,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
1783,"[['Banking', 'Transfers']]",2
1784,"[['Finance', 'Forex']]",1
1788,"[['Finance', 'Stock Market']]",2
1790,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1793,"[['Finance', 'Stock Market']]",1
1796,"[['Banking', 'Account Opening']]",1
1797,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
1799,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
1800,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",5
1801,"[['Finance', 'Stock Market']]",1
1802,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
1805,"[['Banking', 'Savings']]",2
1808,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1810,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1811,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1812,"[['Finance', 'Loans']]",1
1815,"[['Finance', 'Forex']]",2
1816,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",5
1819,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
1822,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1825,"[['Finance', 'Forex']]",1
1827,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
1828,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1829,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1830,"[['Finance', 'Forex']]",1
1831,"[['Finance', 'Stock Market'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",5
1833,"[['Finance', 'Loans']]",1
1834,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1836,"[['Finance', 'Forex']]",1
1838,"[['Finance', 'Stock Market']]",1
1840,"[['Finance', 'Loans']]",1
1841,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
1842,"[['Finance', 'Stock Market']]",1
1843,"[['Banking', 'Savings']]",1
1844,"[['Banking', 'Account Opening']]",1
1845,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
1846,"[['Finance', 'Stock Market']]",1
1849,"[['Finance', 'Loans']]",1
1854,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1855,"[['Finance', 'Forex']]",1
1859,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1861,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
1862,"[['Banking', 'Savings']]",1
1865,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
1869,"[['Finance', 'Loans']]",1
1870,"[['Finance', 'Loans']]",1
1871,"[['Banking', 'Account Opening']]",1
1875,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1876,"[['Finance', 'Loans']]",1
1877,"[['Banking', 'Transfers']]",1
1878,"[['Banking', 'Account Opening']]",1
1879,"[['Banking', 'Savings']]",1
1880,"[['Finance', 'Loans']]",1
1882,"[['Finance', 'Stock Market']]",1
1887,"[['Finance', 'Loans']]",1
1890,"[['Finance', 'Forex']]",1
1891,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1892,"[['Finance', 'Stock Market']]",1
1894,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
1897,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1900,"[['Finance', 'Forex']]",1
1902,"[['Finance', 'Stock Market']]",2
1903,"[['Finance', 'Stock Market']]",1
1904,"[['Finance', 'Forex']]",2
1905,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1907,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1908,"[['Banking', 'Transfers']]",1
1910,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1911,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
1913,"[['Banking', 'Account Opening']]",1
1914,"[['Finance', 'Forex']]",1
1916,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1917,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
1918,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
1920,"[['Finance', 'Stock Market']]",1
1921,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1922,"[['Finance', 'Stock Market']]",1
1923,"[['Finance', 'Stock Market']]",1
1925,"[['Banking', 'Savings']]",1
1927,"[['Finance', 'Forex']]",1
1928,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
1929,"[['Finance', 'Stock Market']]",1
1935,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1936,"[['Finance', 'Forex']]",1
1941,"[['Banking', 'Account Opening']]",1
1943,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1944,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
1945,"[['Finance', 'Forex']]",1
1946,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1947,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1948,"[['Banking', 'Account Opening']]",1
1950,"[['Banking', 'Savings']]",1
1951,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
1953,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
1956,"[['Banking', 'Account Opening']]",1
1957,"[['Finance', 'Loans']]",1
1958,"[['Banking', 'Transfers']]",1
1960,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
1963,"[['Finance', 'Stock Market']]",1
1964,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1965,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1966,"[['Finance', 'Stock Market']]",1
1968,"[['Finance', 'Stock Market']]",2
1969,"[['Finance', 'Stock Market']]",1
1970,"[['Finance', 'Forex']]",2
1973,"[['Banking', 'Savings']]",1
1974,"[['Banking', 'Transfers']]",1
1976,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",4
1977,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1979,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1981,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1983,"[['Finance', 'Forex']]",1
1984,"[['Finance', 'Forex']]",1
1988,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1989,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1990,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1993,"[['Finance', 'Loans']]",1
1995,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",3
1996,"[['Finance', 'Forex']]",1
1997,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",3
1998,"[['Banking', 'Transfers']]",1
1999,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2000,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2002,"[['Finance', 'Forex']]",1
2005,"[['Banking', 'Account Opening']]",1
2008,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2009,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",3
2013,"[['Finance', 'Stock Market']]",1
2015,"[['Banking', 'Transfers']]",1
2016,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
2020,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
2021,"[['Finance', 'Loans']]",1
2022,"[['Finance', 'Forex']]",1
2023,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2026,"[['Banking', 'Savings']]",1
2028,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
2029,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2030,"[['Finance', 'Stock Market']]",1
2031,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
2032,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
2033,"[['Banking', 'Account Opening']]",1
2034,"[['Finance', 'Stock Market']]",1
2035,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2036,"[['Banking', 'Transfers']]",1
2037,"[['Finance', 'Stock Market']]",1
2039,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2040,"[['Banking', 'Savings']]",1
2042,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2043,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2048,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
2049,"[['Finance', 'Loans']]",1
2050,"[['Finance', 'Stock Market']]",1
2051,"[['Finance', 'Stock Market']]",2
2053,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2057,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
2058,"[['Finance', 'Forex'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",4
2060,"[['Finance', 'Forex']]",1
2061,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2062,"[['Finance', 'Forex']]",2
2064,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2065,"[['Finance', 'Forex']]",1
2066,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2067,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2068,"[['Finance', 'Forex']]",1
2069,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
2071,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2075,"[['Finance', 'Forex']]",1
2076,"[['Finance', 'Stock Market']]",1
2077,"[['Finance', 'Loans']]",1
2078,"[['Banking', 'Savings']]",1
2079,"[['Finance', 'Loans']]",1
2080,"[['Finance', 'Forex']]",1
2081,"[['Banking', 'Transfers']]",1
2082,"[['Finance', 'Loans']]",1
2085,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2087,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2088,"[['Finance', 'Stock Market']]",1
2090,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2091,"[['Banking', 'Transfers']]",1
2093,"[['Finance', 'Stock Market']]",1
2094,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2095,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2096,"[['Banking', 'Transfers']]",1
2097,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2098,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2100,"[['Banking', 'Savings']]",1
2101,"[['Finance', 'Loans']]",1
2104,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
2105,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2106,"[['Finance', 'Loans']]",1
2107,"[['Banking', 'Savings'], ['Finance', 'Forex']]",3
2108,"[['Finance', 'Stock Market']]",1
2109,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2110,"[['Finance', 'Stock Market']]",1
2111,"[['Finance', 'Loans']]",1
2113,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
2114,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2115,"[['Finance', 'Forex']]",1
2116,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2117,"[['Finance', 'Forex']]",1
2118,"[['Finance', 'Forex']]",1
2119,"[['Finance', 'Forex']]",1
2120,"[['Finance', 'Loans']]",1
2121,"[['Finance', 'Loans']]",1
2122,"[['Finance', 'Stock Market']]",2
2123,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2124,"[['Banking', 'Savings']]",1
2125,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2126,"[['Finance', 'Stock Market'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",4
2128,"[['Finance', 'Stock Market']]",1
2129,"[['Banking', 'Savings']]",1
2130,"[['Banking', 'Savings']]",1
2131,"[['Finance', 'Forex']]",1
2134,"[['Finance', 'Stock Market']]",1
2135,"[['Finance', 'Loans']]",1
2138,"[['Finance', 'Forex']]",1
2143,"[['Finance', 'Forex']]",1
2144,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
2145,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2146,"[['Finance', 'Forex']]",1
2147,"[['Finance', 'Loans']]",1
2149,"[['Finance', 'Loans']]",1
2150,"[['Banking', 'Transfers']]",1
2151,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",3
2152,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",3
2153,"[['Finance', 'Stock Market']]",1
2154,"[['Finance', 'Forex']]",1
2155,"[['Finance', 'Stock Market']]",1
2157,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
2158,"[['Finance', 'Loans']]",1
2160,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
2161,"[['Banking', 'Transfers']]",1
2162,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2164,"[['Banking', 'Account Opening']]",1
2165,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2166,"[['Finance', 'Forex']]",1
2168,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2169,"[['Finance', 'Loans']]",2
2170,"[['Banking', 'Savings']]",1
2174,"[['Finance', 'Stock Market']]",2
2175,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2176,"[['Finance', 'Stock Market']]",1
2177,"[['Finance', 'Forex']]",1
2178,"[['Finance', 'Stock Market']]",1
2179,"[['Banking', 'Transfers'], ['Banking', 'Savings']]",3
2180,"[['Banking', 'Account Opening']]",1
2181,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2182,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2183,"[['Finance', 'Loans']]",1
2184,"[['Banking', 'Transfers'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
2185,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2186,"[['Finance', 'Stock Market']]",1
2187,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2188,"[['Finance', 'Forex']]",3
2189,"[['Finance', 'Forex']]",1
2190,"[['Finance', 'Loans']]",1
2191,"[['Finance', 'Forex']]",1
2192,"[['Finance', 'Forex'], ['Finance', 'Stock Market'], ['Banking', 'Savings']]",7
2193,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2194,"[['Banking', 'Transfers']]",1
2196,"[['Banking', 'Transfers']]",1
2201,"[['Finance', 'Loans']]",1
2203,"[['Finance', 'Stock Market']]",1
2205,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2208,"[['Banking', 'Transfers']]",1
2209,"[['Finance', 'Stock Market']]",1
2210,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2212,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2213,"[['Finance', 'Loans']]",1
2215,"[['Finance', 'Loans']]",1
2219,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",3
2220,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2221,"[['Finance', 'Stock Market']]",1
2222,"[['Finance', 'Stock Market']]",2
2223,"[['Finance', 'Loans']]",1
2224,"[['Banking', 'Savings']]",1
2225,"[['Finance', 'Forex']]",1
2226,"[['Finance', 'Loans']]",1
2227,"[['Finance', 'Stock Market']]",1
2228,"[['Finance', 'Loans']]",1
2229,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
2231,"[['Finance', 'Loans']]",1
2232,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
2233,"[['Finance', 'Stock Market']]",1
2234,"[['Banking', 'Account Opening']]",1
2235,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2236,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2237,"[['Finance', 'Forex']]",1
2240,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2241,"[['Finance', 'Forex']]",1
2242,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2243,"[['Finance', 'Loans']]",2
2246,"[['Finance', 'Forex']]",1
2247,"[['Banking', 'Savings']]",1
2248,"[['Finance', 'Forex']]",1
2249,"[['Banking', 'Account Opening']]",1
2251,"[['Finance', 'Loans']]",1
2252,"[['Finance', 'Stock Market']]",1
2254,"[['Finance', 'Forex']]",1
2255,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
2256,"[['Finance', 'Forex']]",1
2257,"[['Banking', 'Savings']]",1
2258,"[['Finance', 'Loans']]",1
2259,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2260,"[['Finance', 'Stock Market']]",1
2261,"[['Finance', 'Loans']]",1
2264,"[['Finance', 'Loans']]",1
2266,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2268,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2270,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2271,"[['Finance', 'Stock Market']]",1
2272,"[['Finance', 'Forex']]",1
2273,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2275,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2277,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
2279,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2280,"[['Banking', 'Account Opening']]",1
2281,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2282,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2284,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2288,"[['Finance', 'Loans']]",1
2289,"[['Finance', 'Forex']]",2
2291,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2292,"[['Finance', 'Stock Market']]",1
2295,"[['Finance', 'Stock Market']]",1
2296,"[['Finance', 'Forex']]",1
2297,"[['Banking', 'Savings'], ['Finance', 'Loans']]",3
2299,"[['Banking', 'Savings']]",1
2300,"[['Finance', 'Loans']]",1
2301,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2303,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
2304,"[['Finance', 'Forex']]",1
2305,"[['Finance', 'Stock Market']]",1
2306,"[['Banking', 'Savings']]",1
2308,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2311,"[['Banking', 'Account Opening']]",1
2313,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2314,"[['Banking', 'Savings']]",1
2316,"[['Finance', 'Forex']]",1
2317,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2318,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2320,"[['Finance', 'Loans']]",1
2321,"[['Banking', 'Savings']]",1
2322,"[['Banking', 'Account Opening']]",1
2323,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2324,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2325,"[['Finance', 'Stock Market']]",1
2326,"[['Finance', 'Forex']]",1
2327,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2328,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
2329,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2330,"[['Finance', 'Loans']]",1
2332,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2333,"[['Finance', 'Loans']]",1
2334,"[['Banking', 'Savings']]",1
2335,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
2336,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2337,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2338,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2339,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2340,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2341,"[['Finance', 'Stock Market']]",2
2342,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2343,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
2344,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2345,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2346,"[['Finance', 'Loans']]",1
2347,"[['Finance', 'Stock Market']]",1
2348,"[['Banking', 'Transfers']]",1
2349,"[['Finance', 'Loans']]",1
2350,"[['Finance', 'Loans']]",1
2351,"[['Banking', 'Savings']]",1
2352,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
2353,"[['Finance', 'Loans']]",1
2355,"[['Finance', 'Forex']]",1
2356,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2357,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
2358,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2360,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
2363,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2364,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2365,"[['Finance', 'Forex']]",1
2366,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
2368,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2369,"[['Finance', 'Forex']]",1
2370,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2372,"[['Finance', 'Stock Market']]",1
2373,"[['Finance', 'Stock Market']]",1
2377,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2378,"[['Banking', 'Account Opening']]",1
2379,"[['Banking', 'Transfers']]",1
2380,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2381,"[['Banking', 'Account Opening']]",1
2382,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
2383,"[['Banking', 'Savings']]",1
2384,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2385,"[['Finance', 'Stock Market']]",1
2386,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2387,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2389,"[['Finance', 'Stock Market']]",1
2390,"[['Finance', 'Forex']]",1
2391,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
2392,"[['Banking', 'Transfers']]",1
2394,"[['Finance', 'Stock Market']]",1
2395,"[['Finance', 'Loans']]",1
2396,"[['Finance', 'Loans']]",1
2399,"[['Finance', 'Stock Market']]",1
2401,"[['Finance', 'Stock Market']]",1
2402,"[['Banking', 'Account Opening']]",1
2403,"[['Banking', 'Savings']]",1
2404,"[['Finance', 'Forex']]",1
2408,"[['Finance', 'Stock Market']]",1
2409,"[['Finance', 'Stock Market']]",1
2410,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2411,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2412,"[['Finance', 'Loans']]",1
2413,"[['Finance', 'Loans']]",1
2415,"[['Finance', 'Forex']]",1
2417,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
