customernumber,notification_id,response_time,response_type
8033,1247,51,opened
4464,1248,25,ignored
5900,1249,12,opened
9978,1250,25,dismissed
8948,1251,13,dismissed
5799,1252,33,opened
5047,1253,48,ignored
7625,1254,44,dismissed
4809,1255,10,ignored
6941,1256,13,dismissed
3029,1257,29,dismissed
9025,1258,40,dismissed
5747,1259,32,opened
6090,1260,23,opened
4241,1261,17,dismissed
8132,1262,19,dismissed
4641,1263,9,opened
7720,1264,39,opened
1729,1265,7,dismissed
5337,1266,15,dismissed
8673,1267,33,ignored
2906,1268,52,opened
9275,1269,19,dismissed
1193,1270,54,opened
2319,1271,5,dismissed
9230,1272,28,opened
4774,1273,28,dismissed
7651,1274,26,opened
6039,1275,58,opened
6702,1276,43,dismissed
5757,1277,35,dismissed
6832,1278,9,ignored
1278,1279,4,ignored
2166,1280,60,opened
1405,1281,6,dismissed
2544,1282,25,dismissed
3643,1283,2,ignored
8485,1284,33,ignored
9819,1285,60,ignored
2008,1286,46,ignored
6467,1287,40,opened
8161,1288,16,dismissed
9743,1289,10,dismissed
3263,1290,16,dismissed
6421,1291,19,ignored
1924,1292,5,opened
5383,1293,37,ignored
7324,1294,28,ignored
5507,1295,19,dismissed
9553,1296,9,ignored
6285,1297,7,opened
4994,1298,43,ignored
3100,1299,7,opened
6884,1300,10,opened
5455,1301,53,opened
4144,1302,4,opened
8005,1303,42,opened
4008,1304,26,dismissed
3216,1305,23,opened
3384,1306,39,dismissed
4798,1307,38,opened
6371,1308,30,dismissed
4178,1309,29,opened
7512,1310,23,opened
3335,1311,28,dismissed
1204,1312,27,ignored
7912,1313,20,opened
9502,1314,30,dismissed
2303,1315,52,ignored
7735,1316,1,ignored
5893,1317,41,dismissed
2181,1318,59,opened
4586,1319,35,opened
1117,1320,16,opened
5418,1321,22,opened
8149,1322,10,ignored
6486,1323,19,dismissed
3900,1324,25,opened
5848,1325,3,opened
8386,1326,12,ignored
6638,1327,18,dismissed
8382,1328,59,dismissed
7718,1329,11,ignored
6261,1330,4,dismissed
2193,1331,46,ignored
6293,1332,56,dismissed
8021,1333,4,dismissed
5900,1334,45,dismissed
9376,1335,17,opened
3778,1336,51,dismissed
2368,1337,31,opened
3466,1338,52,opened
8096,1339,47,dismissed
9395,1340,42,dismissed
9809,1341,28,dismissed
2059,1342,49,opened
3056,1343,32,ignored
3276,1344,38,dismissed
4666,1345,6,dismissed
4001,1346,28,opened
9104,1347,9,dismissed
3096,1348,5,ignored
7786,1349,56,ignored
9378,1350,47,dismissed
8215,1351,52,ignored
7989,1352,27,ignored
5179,1353,43,opened
8915,1354,59,ignored
4878,1355,17,dismissed
9954,1356,26,ignored
3507,1357,20,opened
6571,1358,19,ignored
7835,1359,26,opened
7907,1360,4,dismissed
4446,1361,21,ignored
7018,1362,33,dismissed
9996,1363,12,dismissed
9464,1364,57,ignored
6464,1365,59,opened
7359,1366,14,ignored
5036,1367,35,ignored
3506,1368,2,opened
7364,1369,52,opened
5334,1370,51,opened
6317,1371,16,dismissed
3295,1372,58,opened
2196,1373,54,opened
6450,1374,54,opened
3101,1375,41,ignored
7295,1376,30,opened
3192,1377,8,ignored
5212,1378,19,ignored
7483,1379,51,ignored
6683,1380,51,opened
9930,1381,30,dismissed
7311,1382,46,dismissed
9133,1383,38,dismissed
6081,1384,8,dismissed
9284,1385,6,ignored
8610,1386,52,ignored
7062,1387,40,ignored
9343,1388,4,dismissed
3879,1389,50,dismissed
1712,1390,7,ignored
1460,1391,29,dismissed
2230,1392,44,ignored
6188,1393,19,dismissed
1342,1394,52,ignored
6579,1395,8,opened
7691,1396,32,opened
2145,1397,50,dismissed
4428,1398,52,opened
6920,1399,25,opened
8189,1400,27,opened
3852,1401,12,ignored
9203,1402,38,dismissed
9267,1403,54,ignored
8883,1404,13,opened
5683,1405,11,dismissed
5082,1406,43,dismissed
2868,1407,12,opened
3506,1408,13,dismissed
3178,1409,58,ignored
9321,1410,5,ignored
3927,1411,30,opened
1454,1412,54,opened
6597,1413,53,opened
5306,1414,40,opened
2585,1415,7,opened
7363,1416,3,dismissed
7272,1417,29,ignored
9104,1418,58,dismissed
6917,1419,21,ignored
3254,1420,55,ignored
2320,1421,31,opened
5369,1422,46,opened
8606,1423,58,opened
1991,1424,56,opened
1921,1425,42,opened
2600,1426,55,ignored
3668,1427,18,ignored
3224,1428,57,dismissed
4648,1429,53,ignored
9072,1430,30,ignored
6103,1431,20,dismissed
9369,1432,13,dismissed
1701,1433,29,opened
4722,1434,41,opened
2673,1435,9,ignored
8294,1436,17,ignored
5358,1437,12,opened
2672,1438,34,ignored
3826,1439,33,ignored
6523,1440,8,opened
7960,1441,51,dismissed
7691,1442,42,ignored
3491,1443,48,opened
5123,1444,52,opened
1026,1445,54,dismissed
1437,1446,37,dismissed
6828,1447,49,ignored
6726,1448,60,ignored
7209,1449,16,opened
3280,1450,31,opened
6147,1451,42,ignored
8556,1452,10,opened
5149,1453,11,opened
1110,1454,23,opened
2495,1455,53,ignored
6523,1456,10,opened
8342,1457,60,dismissed
7932,1458,60,ignored
4001,1459,40,dismissed
1158,1460,39,opened
6958,1461,46,opened
2119,1462,35,ignored
9795,1463,29,opened
5232,1464,49,ignored
6969,1465,24,dismissed
5581,1466,10,dismissed
8667,1467,43,ignored
6624,1468,41,opened
7244,1469,27,dismissed
6983,1470,19,opened
1984,1471,24,opened
9012,1472,33,ignored
1723,1473,53,opened
7658,1474,52,dismissed
8196,1475,38,opened
7792,1476,43,opened
4671,1477,35,dismissed
7499,1478,17,opened
4658,1479,25,opened
8336,1480,57,ignored
2329,1481,48,opened
3513,1482,60,ignored
6814,1483,43,opened
9692,1484,54,dismissed
2084,1485,42,opened
7296,1486,60,opened
3110,1487,26,dismissed
5564,1488,8,ignored
4424,1489,47,dismissed
8043,1490,6,ignored
3332,1491,14,ignored
8408,1492,56,ignored
4549,1493,37,dismissed
6812,1494,3,ignored
8424,1495,8,dismissed
9708,1496,27,dismissed
8723,1497,23,opened
6468,1498,7,opened
9729,1499,52,opened
7970,1500,25,dismissed
3950,1501,45,opened
4545,1502,28,dismissed
7667,1503,60,ignored
5198,1504,31,opened
1351,1505,32,dismissed
5449,1506,20,opened
4994,1507,50,dismissed
6427,1508,49,dismissed
8233,1509,58,ignored
7386,1510,31,opened
1592,1511,47,opened
3751,1512,53,dismissed
5235,1513,60,ignored
9839,1514,42,ignored
8187,1515,22,dismissed
5771,1516,24,ignored
1930,1517,40,ignored
9063,1518,23,ignored
1969,1519,20,dismissed
7669,1520,57,opened
7062,1521,23,dismissed
8489,1522,5,dismissed
3723,1523,52,ignored
5283,1524,40,ignored
9674,1525,38,opened
8278,1526,24,opened
2654,1527,51,ignored
6479,1528,18,dismissed
4383,1529,27,ignored
2790,1530,37,opened
4783,1531,3,dismissed
8673,1532,40,ignored
6472,1533,24,opened
9233,1534,36,dismissed
2968,1535,49,dismissed
5552,1536,9,dismissed
4626,1537,5,opened
1779,1538,19,ignored
4187,1539,36,opened
5559,1540,47,dismissed
2042,1541,26,opened
2665,1542,55,ignored
4857,1543,16,ignored
4947,1544,16,dismissed
1914,1545,32,dismissed
9350,1546,29,dismissed
9279,1547,5,ignored
4278,1548,6,opened
6932,1549,18,ignored
8004,1550,60,opened
8630,1551,19,dismissed
3667,1552,34,dismissed
6719,1553,16,dismissed
2886,1554,53,ignored
3729,1555,59,ignored
1235,1556,19,ignored
6446,1557,45,ignored
7925,1558,57,dismissed
7606,1559,40,ignored
7324,1560,20,opened
9969,1561,18,dismissed
3571,1562,18,dismissed
1866,1563,20,opened
2020,1564,5,dismissed
4501,1565,7,dismissed
1917,1566,23,opened
6029,1567,9,dismissed
2421,1568,24,dismissed
3521,1569,34,ignored
1831,1570,1,opened
4719,1571,45,dismissed
4926,1572,7,ignored
5364,1573,23,opened
2462,1574,53,dismissed
2275,1575,36,ignored
8041,1576,3,dismissed
3172,1577,24,opened
3695,1578,43,dismissed
7869,1579,3,opened
6157,1580,17,dismissed
9058,1581,58,ignored
1729,1582,8,opened
1724,1583,32,opened
1764,1584,17,ignored
3406,1585,18,opened
9204,1586,11,opened
8124,1587,34,dismissed
2499,1588,7,opened
9497,1589,28,dismissed
4133,1590,45,dismissed
6863,1591,7,ignored
1344,1592,25,dismissed
2511,1593,21,opened
8114,1594,9,ignored
2891,1595,32,ignored
1745,1596,53,ignored
8343,1597,27,opened
1061,1598,54,dismissed
4903,1599,12,dismissed
2779,1600,53,opened
4169,1601,49,dismissed
2720,1602,8,ignored
1403,1603,58,opened
4697,1604,23,dismissed
5300,1605,8,opened
6481,1606,7,opened
4610,1607,35,dismissed
5521,1608,3,ignored
2507,1609,50,dismissed
5815,1610,20,dismissed
4519,1611,26,ignored
5768,1612,44,ignored
2166,1613,24,ignored
9519,1614,60,opened
8122,1615,18,dismissed
5948,1616,48,opened
9548,1617,43,ignored
3608,1618,59,opened
1779,1619,49,dismissed
8404,1620,29,ignored
1793,1621,44,dismissed
7123,1622,51,ignored
1126,1623,9,opened
6306,1624,57,dismissed
7492,1625,26,opened
8059,1626,8,dismissed
3477,1627,52,opened
3469,1628,32,dismissed
9198,1629,28,ignored
8757,1630,37,opened
1378,1631,40,dismissed
1416,1632,21,opened
3371,1633,30,dismissed
1816,1634,31,dismissed
9684,1635,3,dismissed
3040,1636,31,ignored
7945,1637,47,opened
5427,1638,20,ignored
6594,1639,25,dismissed
3365,1640,55,ignored
8767,1641,31,opened
9741,1642,24,ignored
5045,1643,49,ignored
9979,1644,42,dismissed
9622,1645,10,opened
7902,1646,50,opened
4568,1647,53,dismissed
7642,1648,38,dismissed
5217,1649,13,dismissed
9246,1650,39,dismissed
8561,1651,21,ignored
5502,1652,3,opened
2759,1653,23,dismissed
9992,1654,57,ignored
8076,1655,32,ignored
9966,1656,37,dismissed
9883,1657,31,ignored
9189,1658,54,ignored
4252,1659,28,opened
3321,1660,13,opened
3743,1661,5,dismissed
2613,1662,20,dismissed
7093,1663,13,ignored
8487,1664,53,dismissed
6124,1665,59,opened
1856,1666,24,dismissed
7295,1667,8,ignored
7492,1668,25,ignored
2474,1669,20,opened
4845,1670,7,ignored
1569,1671,11,ignored
3419,1672,36,opened
8056,1673,8,dismissed
4446,1674,10,ignored
5360,1675,27,dismissed
2389,1676,58,ignored
3524,1677,21,dismissed
1994,1678,23,ignored
9347,1679,4,dismissed
2997,1680,7,ignored
9743,1681,4,ignored
4164,1682,31,ignored
7178,1683,18,ignored
1318,1684,8,ignored
6519,1685,30,ignored
2573,1686,30,opened
4509,1687,60,ignored
8583,1688,9,dismissed
6979,1689,22,dismissed
4996,1690,34,opened
2641,1691,43,dismissed
3789,1692,11,dismissed
3925,1693,10,dismissed
6635,1694,38,dismissed
8840,1695,9,dismissed
1621,1696,46,ignored
1358,1697,22,dismissed
4232,1698,29,dismissed
8072,1699,21,ignored
2914,1700,56,dismissed
5682,1701,50,dismissed
7742,1702,46,dismissed
6854,1703,41,ignored
2832,1704,15,dismissed
8025,1705,48,opened
5166,1706,14,ignored
8134,1707,55,opened
4605,1708,7,opened
8568,1709,58,opened
9170,1710,44,opened
7646,1711,54,dismissed
9516,1712,2,opened
4585,1713,35,dismissed
2589,1714,28,opened
6442,1715,30,ignored
5148,1716,44,ignored
7891,1717,43,opened
2339,1718,50,ignored
3011,1719,7,dismissed
2304,1720,3,opened
9459,1721,50,dismissed
8100,1722,51,ignored
9656,1723,17,ignored
4268,1724,59,opened
6108,1725,47,opened
1228,1726,19,dismissed
2063,1727,3,dismissed
5467,1728,30,ignored
3973,1729,29,opened
4838,1730,22,dismissed
4838,1731,3,ignored
3384,1732,60,ignored
5881,1733,55,ignored
2180,1734,13,opened
9499,1735,6,opened
3910,1736,3,opened
3118,1737,45,ignored
6033,1738,27,opened
9529,1739,12,ignored
9684,1740,14,dismissed
4993,1741,26,dismissed
1814,1742,44,opened
9565,1743,35,opened
5387,1744,23,dismissed
1395,1745,27,opened
6506,1746,21,opened
7237,1747,3,ignored
4760,1748,1,ignored
1773,1749,41,ignored
5650,1750,57,ignored
2850,1751,44,opened
6679,1752,28,opened
6894,1753,43,opened
3084,1754,1,dismissed
4591,1755,26,dismissed
3821,1756,14,opened
7735,1757,26,ignored
7930,1758,6,ignored
5162,1759,13,dismissed
2949,1760,28,dismissed
6299,1761,54,ignored
2568,1762,57,ignored
5187,1763,8,ignored
4645,1764,39,opened
9629,1765,56,ignored
1338,1766,7,ignored
9358,1767,9,dismissed
5045,1768,41,dismissed
6486,1769,39,dismissed
7988,1770,35,opened
3319,1771,41,ignored
4941,1772,35,opened
8698,1773,17,ignored
8241,1774,43,ignored
8247,1775,34,dismissed
5187,1776,14,dismissed
2551,1777,38,opened
7297,1778,23,opened
4689,1779,48,opened
9931,1780,13,dismissed
6035,1781,3,ignored
4724,1782,31,ignored
2710,1783,48,opened
7564,1784,4,opened
4306,1785,1,ignored
2025,1786,5,dismissed
8988,1787,49,opened
5877,1788,47,opened
3508,1789,22,opened
9780,1790,20,ignored
9699,1791,39,ignored
2675,1792,35,dismissed
6573,1793,55,ignored
9281,1794,12,ignored
3277,1795,38,opened
5354,1796,50,opened
8715,1797,42,ignored
3205,1798,10,ignored
9426,1799,28,opened
2217,1800,50,opened
1933,1801,44,opened
9251,1802,10,ignored
2912,1803,13,opened
1327,1804,15,dismissed
2411,1805,59,ignored
4834,1806,29,ignored
1529,1807,2,ignored
9308,1808,3,ignored
3764,1809,34,opened
6470,1810,22,ignored
9103,1811,55,opened
9716,1812,54,ignored
6523,1813,16,ignored
8434,1814,21,opened
4626,1815,30,ignored
4045,1816,9,dismissed
6249,1817,44,ignored
4617,1818,6,ignored
9864,1819,29,dismissed
5689,1820,47,ignored
6582,1821,22,opened
5356,1822,35,ignored
7781,1823,26,opened
7320,1824,3,opened
3374,1825,3,dismissed
9131,1826,39,dismissed
3511,1827,56,opened
9538,1828,23,dismissed
9302,1829,17,ignored
3504,1830,21,opened
1913,1831,37,dismissed
9170,1832,15,ignored
2043,1833,3,dismissed
4179,1834,57,dismissed
3877,1835,43,dismissed
1073,1836,44,dismissed
3771,1837,48,dismissed
2687,1838,19,ignored
6009,1839,40,dismissed
2745,1840,25,dismissed
4844,1841,32,dismissed
2605,1842,15,opened
1233,1843,51,dismissed
7660,1844,52,ignored
5190,1845,45,dismissed
9970,1846,25,opened
3131,1847,15,dismissed
2240,1848,35,dismissed
5574,1849,59,opened
6757,1850,8,ignored
3460,1851,59,ignored
3788,1852,28,opened
3884,1853,52,dismissed
9971,1854,23,opened
7318,1855,27,ignored
7867,1856,4,opened
5875,1857,35,ignored
8634,1858,20,opened
2071,1859,32,dismissed
9225,1860,23,opened
1303,1861,31,opened
2524,1862,10,ignored
3898,1863,12,opened
5461,1864,38,opened
4842,1865,50,opened
9260,1866,38,dismissed
8243,1867,3,opened
5454,1868,15,dismissed
8702,1869,60,opened
4350,1870,44,opened
1667,1871,38,opened
2588,1872,58,opened
5091,1873,36,ignored
7472,1874,7,opened
7097,1875,46,ignored
3904,1876,2,ignored
6562,1877,20,opened
4105,1878,47,opened
5302,1879,35,dismissed
2880,1880,10,opened
6015,1881,3,opened
3689,1882,4,opened
7911,1883,60,ignored
6671,1884,5,opened
6149,1885,23,ignored
6526,1886,17,dismissed
7249,1887,56,opened
5333,1888,56,dismissed
4719,1889,24,opened
9467,1890,26,opened
4460,1891,25,ignored
8204,1892,17,opened
9536,1893,7,opened
6204,1894,26,dismissed
2708,1895,10,dismissed
4464,1896,58,ignored
6526,1897,18,opened
1549,1898,29,opened
5802,1899,50,dismissed
2151,1900,30,opened
7263,1901,29,ignored
5450,1902,12,opened
3272,1903,45,opened
3363,1904,37,ignored
2076,1905,9,dismissed
1289,1906,22,ignored
6550,1907,20,ignored
1852,1908,60,opened
3948,1909,26,opened
3300,1910,2,opened
7564,1911,25,opened
6399,1912,58,dismissed
8303,1913,51,ignored
7668,1914,51,opened
1519,1915,37,opened
9943,1916,5,ignored
1128,1917,36,opened
3366,1918,42,ignored
4533,1919,46,dismissed
3862,1920,12,dismissed
7801,1921,16,ignored
9238,1922,29,opened
4486,1923,59,ignored
8192,1924,13,ignored
7463,1925,39,dismissed
9453,1926,27,opened
3754,1927,22,dismissed
1627,1928,18,ignored
5285,1929,51,dismissed
5512,1930,25,dismissed
4622,1931,36,dismissed
6630,1932,2,ignored
5831,1933,24,ignored
8820,1934,27,ignored
2250,1935,33,opened
6768,1936,37,ignored
3818,1937,59,dismissed
5176,1938,15,ignored
8443,1939,30,opened
1608,1940,39,ignored
5538,1941,15,ignored
8021,1942,2,dismissed
5358,1943,10,dismissed
6269,1944,29,opened
3632,1945,58,dismissed
3962,1946,16,opened
1786,1947,12,dismissed
9847,1948,47,dismissed
5422,1949,43,ignored
5909,1950,20,opened
4988,1951,57,ignored
6004,1952,18,dismissed
7022,1953,6,opened
4222,1954,20,ignored
2263,1955,45,ignored
2814,1956,11,dismissed
9234,1957,42,dismissed
5169,1958,46,ignored
1366,1959,5,opened
2965,1960,50,ignored
7102,1961,45,ignored
9526,1962,54,dismissed
9273,1963,40,ignored
3200,1964,34,dismissed
2996,1965,11,opened
1042,1966,33,dismissed
3211,1967,36,ignored
3627,1968,1,opened
1014,1969,40,opened
9282,1970,52,dismissed
3146,1971,42,dismissed
7341,1972,27,opened
4934,1973,5,ignored
1557,1974,53,ignored
1672,1975,38,ignored
4425,1976,12,ignored
9527,1977,24,opened
2722,1978,50,ignored
1463,1979,22,dismissed
9327,1980,58,ignored
1729,1981,18,ignored
9405,1982,52,ignored
8608,1983,50,opened
8033,1984,52,opened
8672,1985,36,dismissed
3894,1986,53,dismissed
4309,1987,2,dismissed
2110,1988,24,opened
2719,1989,38,ignored
8468,1990,56,ignored
1330,1991,6,ignored
1921,1992,56,ignored
8187,1993,13,opened
9971,1994,20,opened
4093,1995,53,ignored
6119,1996,12,ignored
4492,1997,25,dismissed
5483,1998,8,opened
7632,1999,12,ignored
8899,2000,59,dismissed
3771,2001,10,ignored
8379,2002,55,opened
9483,2003,7,ignored
9303,2004,14,ignored
8280,2005,41,dismissed
9948,2006,53,dismissed
2352,2007,53,dismissed
7107,2008,18,dismissed
5048,2009,50,dismissed
1700,2010,10,opened
5089,2011,24,ignored
3290,2012,4,opened
6856,2013,21,opened
1611,2014,40,ignored
4737,2015,31,opened
3601,2016,8,opened
5890,2017,12,ignored
2005,2018,55,dismissed
3440,2019,36,dismissed
4675,2020,11,opened
1672,2021,29,dismissed
9290,2022,11,opened
4160,2023,9,dismissed
6812,2024,31,dismissed
9159,2025,18,opened
1858,2026,18,dismissed
5157,2027,35,dismissed
3706,2028,10,ignored
9074,2029,44,opened
3769,2030,23,dismissed
3772,2031,29,opened
4998,2032,23,opened
7285,2033,4,dismissed
7687,2034,16,opened
6745,2035,47,opened
1421,2036,33,opened
3942,2037,19,dismissed
9875,2038,24,dismissed
9597,2039,18,ignored
9710,2040,3,ignored
4666,2041,13,ignored
6605,2042,23,opened
8391,2043,6,ignored
8125,2044,14,opened
8064,2045,39,dismissed
9000,2046,24,opened
6019,2047,22,opened
3457,2048,51,dismissed
2626,2049,42,dismissed
8925,2050,28,ignored
5193,2051,39,dismissed
5028,2052,6,dismissed
3506,2053,44,dismissed
6888,2054,50,dismissed
4985,2055,55,opened
4035,2056,33,opened
4404,2057,58,opened
9916,2058,25,ignored
3044,2059,60,ignored
8204,2060,59,ignored
1886,2061,3,dismissed
1319,2062,52,opened
2081,2063,21,opened
6945,2064,3,ignored
5171,2065,58,dismissed
9137,2066,49,opened
5712,2067,39,ignored
8754,2068,8,dismissed
5705,2069,56,opened
6527,2070,24,dismissed
7797,2071,21,dismissed
4319,2072,33,opened
7879,2073,26,opened
1757,2074,15,dismissed
9206,2075,28,ignored
6159,2076,56,ignored
1505,2077,10,ignored
1792,2078,17,opened
4296,2079,44,dismissed
6371,2080,49,opened
6145,2081,11,opened
9787,2082,29,dismissed
4111,2083,45,ignored
4021,2084,15,ignored
1863,2085,37,ignored
1893,2086,7,opened
4500,2087,55,ignored
6935,2088,33,dismissed
2424,2089,28,ignored
6159,2090,20,ignored
4193,2091,54,dismissed
3349,2092,6,opened
3518,2093,45,opened
3706,2094,33,dismissed
3057,2095,18,opened
3599,2096,49,dismissed
7250,2097,52,dismissed
3800,2098,49,dismissed
2058,2099,54,ignored
7900,2100,35,ignored
9575,2101,11,opened
3438,2102,3,ignored
2960,2103,17,opened
4570,2104,37,dismissed
5406,2105,58,dismissed
8212,2106,59,opened
3257,2107,47,ignored
7667,2108,46,ignored
7399,2109,31,ignored
7278,2110,52,opened
6726,2111,37,dismissed
4956,2112,46,opened
3731,2113,2,opened
4636,2114,31,ignored
9851,2115,1,opened
6040,2116,47,ignored
1987,2117,1,opened
6093,2118,13,ignored
1503,2119,26,dismissed
1429,2120,43,dismissed
7201,2121,50,ignored
1965,2122,46,ignored
3590,2123,44,opened
6127,2124,16,opened
4194,2125,3,dismissed
4091,2126,6,dismissed
5735,2127,59,opened
6997,2128,18,opened
3593,2129,43,dismissed
6449,2130,55,ignored
9603,2131,21,dismissed
9621,2132,20,opened
4319,2133,20,dismissed
4188,2134,18,dismissed
6839,2135,27,opened
9328,2136,49,ignored
8230,2137,13,opened
3052,2138,35,dismissed
5276,2139,53,dismissed
9073,2140,25,dismissed
1531,2141,47,dismissed
8721,2142,13,ignored
5436,2143,29,ignored
7942,2144,28,ignored
6127,2145,24,opened
3555,2146,32,opened
3937,2147,8,opened
3963,2148,30,ignored
9021,2149,49,ignored
6961,2150,28,opened
1890,2151,1,dismissed
2513,2152,29,dismissed
4391,2153,36,dismissed
4607,2154,40,dismissed
4156,2155,40,opened
7141,2156,33,opened
7238,2157,4,opened
6570,2158,51,dismissed
3995,2159,17,ignored
2389,2160,22,dismissed
1675,2161,24,dismissed
3006,2162,45,opened
1404,2163,27,ignored
2162,2164,24,ignored
3225,2165,30,opened
7776,2166,7,ignored
2953,2167,19,opened
1175,2168,33,dismissed
7684,2169,2,dismissed
5969,2170,19,dismissed
7474,2171,14,ignored
9075,2172,5,opened
6403,2173,8,opened
6156,2174,47,dismissed
