customernumber,Top Categories,Total Interactions
1782,"[['Finance', 'Forex']]",1
1783,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1784,"[['Banking', 'Savings']]",1
1785,"[['Finance', 'Loans']]",1
1786,"[['Finance', 'Forex']]",1
1789,"[['Finance', 'Forex']]",1
1790,"[['Banking', 'Transfers']]",1
1793,"[['Finance', 'Loans']]",1
1794,"[['Finance', 'Forex']]",1
1798,"[['Finance', 'Forex']]",1
1799,"[['Finance', 'Loans']]",2
1800,"[['Finance', 'Stock Market']]",2
1801,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
1804,"[['Finance', 'Forex']]",1
1808,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
1810,"[['Finance', 'Loans']]",1
1811,"[['Finance', 'Stock Market']]",1
1812,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1813,"[['Finance', 'Stock Market']]",1
1814,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1815,"[['Banking', 'Transfers']]",1
1816,"[['Finance', 'Stock Market']]",1
1817,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
1818,"[['Finance', 'Forex']]",1
1819,"[['Finance', 'Loans']]",1
1820,"[['Finance', 'Stock Market']]",1
1826,"[['Banking', 'Transfers']]",1
1827,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
1828,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1829,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1831,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",4
1834,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1836,"[['Finance', 'Forex']]",1
1838,"[['Finance', 'Forex']]",1
1839,"[['Banking', 'Transfers']]",1
1840,"[['Banking', 'Transfers']]",1
1843,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
1844,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
1845,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1846,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
1847,"[['Finance', 'Stock Market']]",1
1848,"[['Banking', 'Account Opening']]",2
1850,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1852,"[['Finance', 'Forex']]",1
1855,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
1856,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
1857,"[['Finance', 'Forex']]",1
1858,"[['Banking', 'Account Opening']]",1
1859,"[['Banking', 'Account Opening']]",1
1860,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1861,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
1862,"[['Finance', 'Loans']]",1
1869,"[['Finance', 'Forex']]",1
1870,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1871,"[['Finance', 'Loans']]",1
1872,"[['Finance', 'Forex']]",1
1874,"[['Finance', 'Loans']]",1
1875,"[['Finance', 'Loans']]",1
1877,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1878,"[['Finance', 'Forex']]",3
1879,"[['Finance', 'Forex']]",3
1881,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
1883,"[['Banking', 'Savings']]",1
1884,"[['Finance', 'Loans']]",1
1886,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
1887,"[['Banking', 'Savings']]",1
1888,"[['Finance', 'Forex']]",1
1889,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
1890,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",3
1892,"[['Finance', 'Loans']]",1
1894,"[['Finance', 'Loans']]",1
1896,"[['Finance', 'Loans']]",1
1900,"[['Finance', 'Stock Market']]",1
1901,"[['Finance', 'Forex']]",1
1902,"[['Finance', 'Loans']]",1
1903,"[['Finance', 'Forex']]",2
1904,"[['Finance', 'Forex']]",1
1906,"[['Banking', 'Savings']]",1
1907,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
1908,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1909,"[['Finance', 'Stock Market']]",1
1911,"[['Banking', 'Transfers']]",1
1913,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
1914,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",3
1915,"[['Finance', 'Forex']]",1
1916,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1917,"[['Banking', 'Account Opening']]",1
1919,"[['Finance', 'Forex']]",1
1920,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
1924,"[['Finance', 'Forex']]",1
1926,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
1927,"[['Finance', 'Forex']]",1
1928,"[['Finance', 'Stock Market']]",1
1929,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
1930,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
1932,"[['Finance', 'Loans']]",1
1933,"[['Finance', 'Stock Market']]",1
1935,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1936,"[['Finance', 'Stock Market']]",1
1938,"[['Finance', 'Forex']]",1
1939,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1941,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
1942,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",5
1944,"[['Finance', 'Loans']]",3
1945,"[['Finance', 'Forex']]",1
1946,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Loans']]",4
1949,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
1950,"[['Finance', 'Forex']]",1
1951,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1952,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
1953,"[['Finance', 'Loans']]",2
1955,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
1956,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
1959,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1960,"[['Banking', 'Savings']]",1
1961,"[['Finance', 'Loans']]",1
1964,"[['Finance', 'Loans']]",1
1966,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
1967,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
1969,"[['Finance', 'Loans']]",1
1970,"[['Finance', 'Loans']]",1
1972,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
1973,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
1974,"[['Finance', 'Stock Market']]",1
1977,"[['Finance', 'Forex']]",1
1979,"[['Finance', 'Loans']]",2
1980,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
1981,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
1984,"[['Finance', 'Loans']]",1
1986,"[['Finance', 'Stock Market']]",2
1988,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening'], ['Banking', 'Savings']]",4
1989,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
1991,"[['Finance', 'Loans']]",1
1992,"[['Finance', 'Forex']]",1
1993,"[['Finance', 'Forex']]",1
1994,"[['Finance', 'Forex']]",2
1995,"[['Finance', 'Stock Market']]",1
1996,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
1997,"[['Finance', 'Loans']]",1
1998,"[['Finance', 'Forex']]",1
2001,"[['Finance', 'Loans']]",1
2002,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2003,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2005,"[['Finance', 'Loans'], ['Banking', 'Account Opening']]",3
2006,"[['Finance', 'Forex']]",1
2008,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2013,"[['Banking', 'Account Opening']]",1
2016,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2020,"[['Finance', 'Loans']]",1
2021,"[['Finance', 'Stock Market']]",1
2022,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2023,"[['Finance', 'Loans']]",1
2024,"[['Finance', 'Loans']]",1
2025,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
2026,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2027,"[['Finance', 'Forex']]",1
2032,"[['Finance', 'Forex']]",1
2033,"[['Finance', 'Loans']]",1
2034,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2035,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",3
2036,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
2037,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",4
2038,"[['Finance', 'Forex']]",1
2039,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2040,"[['Banking', 'Transfers']]",1
2041,"[['Banking', 'Transfers']]",1
2042,"[['Banking', 'Savings']]",1
2043,"[['Banking', 'Account Opening']]",1
2044,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2048,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
2049,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2051,"[['Finance', 'Loans']]",1
2052,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
2055,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2056,"[['Finance', 'Stock Market']]",1
2057,"[['Finance', 'Forex']]",1
2060,"[['Banking', 'Savings']]",1
2061,"[['Finance', 'Stock Market']]",1
2062,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2064,"[['Finance', 'Stock Market']]",2
2067,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2068,"[['Banking', 'Account Opening']]",1
2070,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2071,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2073,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
2076,"[['Finance', 'Forex']]",2
2077,"[['Finance', 'Stock Market']]",2
2078,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2079,"[['Banking', 'Account Opening']]",1
2080,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2081,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2083,"[['Finance', 'Loans']]",1
2088,"[['Finance', 'Forex']]",1
2090,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2091,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
2092,"[['Finance', 'Stock Market']]",1
2093,"[['Finance', 'Loans']]",1
2094,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2095,"[['Finance', 'Loans']]",2
2096,"[['Finance', 'Loans']]",1
2098,"[['Finance', 'Stock Market']]",1
2099,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
2101,"[['Finance', 'Loans']]",1
2103,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
2104,"[['Banking', 'Transfers']]",1
2105,"[['Finance', 'Forex']]",1
2106,"[['Finance', 'Forex']]",1
2107,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2108,"[['Finance', 'Loans']]",1
2109,"[['Finance', 'Stock Market']]",2
2110,"[['Finance', 'Loans']]",2
2111,"[['Finance', 'Forex']]",1
2112,"[['Finance', 'Stock Market']]",1
2113,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
2115,"[['Finance', 'Stock Market']]",1
2116,"[['Finance', 'Forex']]",1
2117,"[['Finance', 'Stock Market']]",1
2118,"[['Finance', 'Stock Market']]",2
2122,"[['Finance', 'Forex']]",1
2123,"[['Finance', 'Forex']]",1
2124,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2125,"[['Banking', 'Transfers']]",1
2126,"[['Banking', 'Savings']]",1
2127,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2130,"[['Finance', 'Stock Market']]",1
2131,"[['Finance', 'Stock Market']]",1
2134,"[['Finance', 'Stock Market']]",1
2135,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2138,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2141,"[['Finance', 'Loans']]",1
2142,"[['Banking', 'Account Opening']]",1
2143,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2144,"[['Finance', 'Stock Market']]",1
2145,"[['Finance', 'Stock Market']]",1
2147,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2148,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2150,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2151,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
2153,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2154,"[['Finance', 'Forex']]",1
2155,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
2157,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2159,"[['Finance', 'Stock Market']]",1
2160,"[['Banking', 'Savings']]",1
2162,"[['Finance', 'Loans']]",1
2165,"[['Banking', 'Savings']]",1
2167,"[['Finance', 'Forex']]",1
2168,"[['Finance', 'Stock Market']]",2
2169,"[['Finance', 'Forex']]",1
2170,"[['Banking', 'Account Opening']]",1
2171,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2172,"[['Finance', 'Stock Market']]",1
2173,"[['Finance', 'Forex']]",1
2174,"[['Banking', 'Account Opening']]",1
2176,"[['Finance', 'Forex']]",1
2177,"[['Finance', 'Forex']]",1
2179,"[['Finance', 'Forex']]",1
2180,"[['Banking', 'Savings']]",1
2181,"[['Finance', 'Loans']]",1
2187,"[['Finance', 'Forex']]",2
2188,"[['Banking', 'Account Opening']]",1
2189,"[['Finance', 'Loans']]",1
2190,"[['Finance', 'Forex']]",1
2193,"[['Finance', 'Loans']]",3
2194,"[['Banking', 'Savings']]",1
2195,"[['Finance', 'Loans']]",1
2196,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2198,"[['Banking', 'Transfers']]",1
2199,"[['Finance', 'Forex']]",2
2201,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",3
2203,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2204,"[['Finance', 'Stock Market']]",2
2205,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2206,"[['Finance', 'Stock Market']]",1
2207,"[['Banking', 'Account Opening']]",1
2208,"[['Finance', 'Forex']]",1
2209,"[['Finance', 'Forex']]",2
2210,"[['Banking', 'Account Opening']]",1
2212,"[['Finance', 'Loans']]",1
2216,"[['Banking', 'Transfers']]",1
2217,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2218,"[['Banking', 'Savings']]",1
2220,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2221,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2223,"[['Finance', 'Loans']]",1
2224,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2225,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2226,"[['Finance', 'Stock Market']]",1
2227,"[['Finance', 'Loans']]",1
2228,"[['Finance', 'Stock Market']]",2
2229,"[['Finance', 'Forex']]",1
2230,"[['Banking', 'Account Opening']]",1
2231,"[['Banking', 'Account Opening']]",1
2232,"[['Banking', 'Savings']]",1
2237,"[['Finance', 'Loans']]",1
2240,"[['Finance', 'Stock Market']]",1
2241,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2242,"[['Banking', 'Savings']]",1
2243,"[['Finance', 'Stock Market']]",1
2245,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2247,"[['Banking', 'Account Opening']]",1
2248,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2249,"[['Finance', 'Loans']]",1
2251,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
2252,"[['Finance', 'Stock Market']]",1
2253,"[['Finance', 'Stock Market']]",3
2255,"[['Finance', 'Stock Market']]",1
2256,"[['Finance', 'Loans']]",1
2258,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
2259,"[['Finance', 'Stock Market']]",1
2261,"[['Finance', 'Stock Market']]",1
2262,"[['Finance', 'Loans']]",1
2264,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
2267,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2269,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2272,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
2273,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2275,"[['Finance', 'Forex']]",1
2276,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2277,"[['Finance', 'Loans']]",1
2278,"[['Finance', 'Forex']]",1
2280,"[['Finance', 'Loans']]",1
2281,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2282,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2283,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2284,"[['Finance', 'Forex']]",1
2285,"[['Finance', 'Loans']]",1
2286,"[['Finance', 'Loans']]",1
2287,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2288,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
2290,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2291,"[['Finance', 'Stock Market']]",3
2293,"[['Finance', 'Stock Market']]",1
2295,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2297,"[['Finance', 'Loans']]",1
2298,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2299,"[['Banking', 'Account Opening']]",2
2300,"[['Finance', 'Loans']]",1
2301,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2302,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2303,"[['Banking', 'Savings']]",1
2305,"[['Banking', 'Account Opening']]",1
2307,"[['Finance', 'Stock Market']]",1
2308,"[['Banking', 'Account Opening']]",1
2309,"[['Finance', 'Loans']]",1
2310,"[['Banking', 'Transfers']]",1
2311,"[['Finance', 'Stock Market']]",1
2312,"[['Finance', 'Forex']]",1
2313,"[['Finance', 'Loans']]",1
2314,"[['Finance', 'Forex']]",1
2315,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
2317,"[['Banking', 'Savings']]",1
2318,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2320,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2324,"[['Finance', 'Loans']]",2
2325,"[['Finance', 'Loans']]",1
2327,"[['Banking', 'Savings']]",1
2328,"[['Banking', 'Transfers']]",1
2329,"[['Finance', 'Forex']]",2
2330,"[['Finance', 'Loans']]",2
2332,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2335,"[['Finance', 'Forex']]",1
2336,"[['Finance', 'Loans']]",2
2337,"[['Finance', 'Forex']]",1
2338,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2339,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2340,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
2341,"[['Finance', 'Forex']]",1
2343,"[['Finance', 'Forex']]",1
2344,"[['Banking', 'Account Opening']]",1
2347,"[['Finance', 'Stock Market']]",1
2351,"[['Finance', 'Forex']]",1
2352,"[['Finance', 'Stock Market']]",1
2353,"[['Finance', 'Forex']]",1
2355,"[['Finance', 'Loans']]",1
2357,"[['Finance', 'Forex']]",1
2358,"[['Banking', 'Savings']]",2
2360,"[['Finance', 'Loans']]",2
2362,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2363,"[['Banking', 'Transfers']]",1
2365,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
2366,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2367,"[['Banking', 'Account Opening']]",1
2368,"[['Finance', 'Forex']]",1
2369,"[['Finance', 'Forex']]",1
2370,"[['Finance', 'Stock Market']]",1
2371,"[['Banking', 'Account Opening']]",1
2372,"[['Finance', 'Loans']]",1
2373,"[['Finance', 'Forex']]",1
2375,"[['Finance', 'Stock Market']]",1
2376,"[['Finance', 'Stock Market']]",1
2379,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
2380,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
2381,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2382,"[['Finance', 'Stock Market']]",1
2383,"[['Banking', 'Transfers']]",1
2384,"[['Finance', 'Stock Market']]",1
2385,"[['Finance', 'Loans']]",1
2387,"[['Finance', 'Forex']]",1
2388,"[['Finance', 'Stock Market']]",1
2389,"[['Banking', 'Savings']]",1
2391,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2393,"[['Finance', 'Forex']]",1
2394,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2395,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
2396,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2397,"[['Finance', 'Loans']]",2
2398,"[['Finance', 'Loans']]",2
2401,"[['Finance', 'Stock Market']]",1
2402,"[['Banking', 'Account Opening']]",1
2403,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2404,"[['Banking', 'Savings']]",1
2407,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
2411,"[['Finance', 'Stock Market']]",1
2412,"[['Finance', 'Loans'], ['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",5
2413,"[['Finance', 'Forex']]",1
2414,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
2416,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2417,"[['Finance', 'Loans']]",1
2419,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
2421,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2422,"[['Finance', 'Stock Market']]",1
2424,"[['Finance', 'Stock Market']]",1
2427,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
2428,"[['Finance', 'Loans']]",1
2429,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2430,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
2432,"[['Finance', 'Loans']]",1
2435,"[['Banking', 'Transfers']]",1
2436,"[['Finance', 'Stock Market']]",2
2437,"[['Banking', 'Transfers']]",1
2439,"[['Finance', 'Stock Market']]",1
2440,"[['Finance', 'Stock Market']]",1
2442,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2444,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2445,"[['Banking', 'Transfers']]",1
2446,"[['Finance', 'Forex']]",1
2448,"[['Finance', 'Forex']]",1
2449,"[['Finance', 'Stock Market']]",1
2450,"[['Finance', 'Loans']]",2
2451,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
2452,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
2453,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2454,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
2456,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
2457,"[['Banking', 'Savings'], ['Finance', 'Loans']]",4
2458,"[['Finance', 'Loans']]",1
2459,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
2461,"[['Banking', 'Account Opening']]",1
2462,"[['Finance', 'Loans']]",1
2463,"[['Finance', 'Forex']]",1
2464,"[['Finance', 'Stock Market']]",1
2467,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
