customernumber,category,subcategory,interest_count
6964,Banking,Transfers,1
7325,Finance,Loans,1
6966,Finance,Loans,1
6965,Finance,Loans,1
7460,Finance,Loans,1
7462,Banking,Savings,1
7462,Finance,Loans,1
6965,Finance,Forex,1
7236,Finance,Stock Market,1
7236,Finance,Loans,1
7462,Finance,Stock Market,1
7238,Finance,Stock Market,1
6963,Finance,Stock Market,1
7463,Finance,Stock Market,1
6963,Finance,Forex,1
6962,Finance,Stock Market,1
7464,Finance,Forex,1
6970,Finance,Stock Market,1
7460,Finance,Forex,1
7323,Banking,Transfers,1
7235,Finance,Forex,1
6973,Banking,Account Opening,1
6972,Finance,Loans,1
6971,Finance,Loans,1
7234,Banking,Savings,1
7234,Finance,Forex,1
7454,Finance,Stock Market,1
7234,Finance,Stock Market,1
7327,Finance,Stock Market,1
6971,Banking,Account Opening,1
7455,Finance,Forex,1
7455,Finance,Loans,1
7326,Finance,Stock Market,1
7455,Finance,Stock Market,1
6971,Finance,Forex,1
7325,Finance,Stock Market,1
7460,Banking,Savings,1
6961,Finance,Forex,1
6960,Finance,Loans,1
7239,Finance,Forex,1
6950,Finance,Forex,1
7471,Finance,Forex,1
6951,Banking,Transfers,1
7472,Finance,Stock Market,1
7324,Banking,Transfers,1
7474,Banking,Savings,1
7323,Finance,Loans,1
6950,Finance,Stock Market,1
7474,Finance,Loans,1
7239,Finance,Loans,1
6947,Finance,Forex,1
7474,Finance,Stock Market,1
7242,Finance,Stock Market,1
7475,Banking,Savings,1
6946,Finance,Stock Market,1
7476,Finance,Forex,1
7243,Finance,Forex,1
6951,Finance,Forex,1
7470,Finance,Forex,1
6952,Banking,Savings,1
6913,Finance,Forex,1
6960,Finance,Forex,1
7240,Banking,Transfers,1
7469,Finance,Forex,1
6959,Finance,Loans,1
7469,Finance,Loans,1
6959,Finance,Forex,1
6958,Finance,Forex,1
6958,Banking,Transfers,1
6956,Finance,Loans,1
6954,Banking,Transfers,1
6954,Banking,Savings,1
7242,Banking,Savings,1
6953,Finance,Stock Market,1
6953,Finance,Loans,1
7470,Banking,Savings,1
7253,Finance,Forex,1
7492,Finance,Loans,1
7491,Banking,Account Opening,1
7277,Finance,Forex,1
7523,Finance,Forex,1
7276,Banking,Account Opening,1
7523,Finance,Loans,1
6859,Banking,Account Opening,1
6857,Finance,Stock Market,1
7301,Banking,Transfers,1
7301,Banking,Savings,1
6857,Banking,Savings,1
6856,Finance,Forex,1
6853,Banking,Transfers,1
7300,Finance,Stock Market,1
7278,Finance,Loans,1
7278,Finance,Stock Market,1
7279,Finance,Loans,1
6855,Finance,Forex,1
6854,Finance,Loans,1
6854,Finance,Forex,1
7280,Finance,Stock Market,1
7275,Finance,Loans,1
7304,Banking,Transfers,1
6860,Finance,Loans,1
7305,Banking,Transfers,1
7271,Finance,Stock Market,1
6870,Banking,Savings,1
7272,Finance,Loans,1
6869,Finance,Stock Market,1
7518,Banking,Transfers,1
7519,Finance,Loans,1
6868,Finance,Forex,1
6867,Finance,Stock Market,1
6867,Banking,Transfers,1
7520,Finance,Forex,1
6865,Finance,Loans,1
6863,Finance,Stock Market,1
7273,Finance,Forex,1
6863,Banking,Transfers,1
7273,Finance,Loans,1
6860,Finance,Stock Market,1
7521,Finance,Forex,1
6853,Finance,Forex,1
7523,Finance,Stock Market,1
7517,Finance,Forex,1
7289,Finance,Forex,1
7533,Banking,Transfers,1
6833,Finance,Loans,1
7533,Finance,Loans,1
6832,Finance,Stock Market,1
6832,Finance,Loans,1
7300,Finance,Loans,1
6832,Finance,Forex,1
7535,Finance,Stock Market,1
6830,Banking,Account Opening,1
6852,Finance,Stock Market,1
7536,Finance,Loans,1
6829,Finance,Loans,1
7291,Banking,Savings,1
7292,Finance,Loans,1
7293,Finance,Loans,1
7540,Banking,Transfers,1
6826,Finance,Stock Market,1
7541,Banking,Transfers,1
7532,Finance,Forex,1
6833,Finance,Stock Market,1
7531,Finance,Loans,1
7530,Banking,Account Opening,1
7282,Finance,Forex,1
7285,Finance,Forex,1
7524,Finance,Loans,1
7525,Finance,Forex,1
6850,Finance,Stock Market,1
7287,Banking,Transfers,1
6850,Banking,Account Opening,1
6849,Finance,Loans,1
7288,Finance,Stock Market,1
6847,Finance,Forex,1
7526,Banking,Account Opening,1
7528,Finance,Forex,1
6843,Banking,Transfers,1
6841,Banking,Savings,1
7529,Banking,Transfers,1
6836,Finance,Loans,1
6835,Finance,Forex,1
7305,Finance,Stock Market,1
7517,Banking,Transfers,1
6911,Finance,Stock Market,1
7502,Finance,Forex,1
7501,Finance,Forex,1
6898,Finance,Forex,1
7262,Finance,Loans,1
6896,Finance,Loans,1
6895,Banking,Transfers,1
7263,Finance,Forex,1
6895,Banking,Savings,1
7502,Banking,Savings,1
7504,Banking,Transfers,1
6890,Banking,Transfers,1
7310,Finance,Stock Market,1
6894,Finance,Stock Market,1
7504,Finance,Forex,1
6892,Finance,Stock Market,1
6892,Finance,Loans,1
7506,Finance,Forex,1
7264,Finance,Loans,1
7507,Finance,Forex,1
7497,Finance,Forex,1
6974,Finance,Forex,1
7261,Finance,Stock Market,1
6899,Finance,Forex,1
6910,Finance,Loans,1
7313,Finance,Loans,1
6907,Banking,Transfers,1
6905,Finance,Loans,1
7253,Finance,Loans,1
6904,Finance,Stock Market,1
6904,Banking,Transfers,1
7254,Finance,Loans,1
6903,Finance,Loans,1
7256,Banking,Savings,1
7256,Finance,Stock Market,1
6901,Finance,Stock Market,1
6901,Finance,Loans,1
7257,Banking,Account Opening,1
7257,Finance,Forex,1
7258,Finance,Stock Market,1
7492,Banking,Savings,1
7307,Finance,Loans,1
7507,Finance,Stock Market,1
6870,Finance,Loans,1
7515,Finance,Loans,1
6879,Finance,Forex,1
6879,Banking,Savings,1
7269,Finance,Forex,1
7270,Finance,Loans,1
6877,Banking,Transfers,1
6876,Finance,Loans,1
7515,Banking,Savings,1
7515,Finance,Forex,1
6874,Finance,Stock Market,1
7265,Banking,Account Opening,1
6873,Finance,Stock Market,1
7306,Banking,Account Opening,1
6872,Finance,Loans,1
7270,Finance,Stock Market,1
7516,Finance,Loans,1
7271,Banking,Transfers,1
6870,Finance,Stock Market,1
7271,Finance,Loans,1
6879,Finance,Loans,1
6880,Banking,Account Opening,1
7514,Banking,Transfers,1
7269,Banking,Transfers,1
6889,Banking,Transfers,1
6885,Banking,Transfers,1
7265,Finance,Loans,1
6885,Banking,Account Opening,1
7267,Finance,Loans,1
7267,Finance,Stock Market,1
6884,Finance,Stock Market,1
6884,Finance,Loans,1
6883,Finance,Loans,1
7508,Banking,Account Opening,1
7306,Finance,Stock Market,1
7509,Finance,Loans,1
7268,Finance,Stock Market,1
7512,Finance,Stock Market,1
6882,Finance,Stock Market,1
6882,Banking,Account Opening,1
7269,Banking,Account Opening,1
6973,Banking,Transfers,1
6981,Finance,Loans,1
7233,Finance,Loans,1
7396,Finance,Forex,1
7390,Finance,Loans,1
7193,Banking,Savings,1
7393,Banking,Transfers,1
7114,Finance,Stock Market,1
7193,Finance,Forex,1
7394,Finance,Stock Market,1
7346,Banking,Account Opening,1
7395,Finance,Forex,1
7397,Banking,Savings,1
7103,Banking,Transfers,1
7397,Finance,Stock Market,1
7114,Banking,Savings,1
7113,Banking,Transfers,1
7111,Finance,Stock Market,1
7399,Banking,Account Opening,1
7107,Banking,Account Opening,1
7106,Banking,Transfers,1
7105,Banking,Account Opening,1
7347,Banking,Account Opening,1
7347,Finance,Stock Market,1
7116,Finance,Forex,1
7117,Banking,Savings,1
7128,Finance,Stock Market,1
7127,Banking,Transfers,1
7349,Finance,Loans,1
7127,Banking,Account Opening,1
7125,Banking,Account Opening,1
7190,Finance,Forex,1
7349,Finance,Forex,1
7124,Finance,Forex,1
7123,Finance,Loans,1
7348,Finance,Forex,1
7120,Finance,Stock Market,1
7190,Finance,Stock Market,1
7119,Finance,Forex,1
7117,Finance,Loans,1
7348,Banking,Account Opening,1
7388,Finance,Stock Market,1
7191,Finance,Loans,1
7104,Banking,Account Opening,1
7101,Finance,Stock Market,1
7189,Finance,Forex,1
7080,Banking,Transfers,1
7406,Finance,Loans,1
7197,Finance,Loans,1
7083,Finance,Loans,1
7083,Finance,Forex,1
7199,Banking,Account Opening,1
7408,Finance,Forex,1
7344,Finance,Forex,1
7080,Finance,Loans,1
7080,Banking,Account Opening,1
7401,Finance,Stock Market,1
7078,Finance,Forex,1
7200,Finance,Stock Market,1
7201,Finance,Loans,1
7077,Finance,Forex,1
7410,Finance,Forex,1
7076,Finance,Forex,1
7410,Finance,Stock Market,1
7412,Finance,Loans,1
7084,Finance,Stock Market,1
7087,Finance,Stock Market,1
7406,Finance,Forex,1
7405,Banking,Account Opening,1
7194,Banking,Transfers,1
7403,Finance,Stock Market,1
7344,Finance,Loans,1
7194,Finance,Stock Market,1
7404,Banking,Account Opening,1
7100,Finance,Stock Market,1
7196,Finance,Loans,1
7100,Finance,Loans,1
7096,Finance,Loans,1
7096,Finance,Forex,1
7096,Banking,Account Opening,1
7095,Banking,Transfers,1
7404,Finance,Stock Market,1
7197,Banking,Transfers,1
7091,Finance,Forex,1
7091,Banking,Savings,1
7089,Finance,Loans,1
7384,Finance,Forex,1
7384,Banking,Account Opening,1
7075,Finance,Stock Market,1
7368,Finance,Loans,1
7161,Banking,Account Opening,1
7366,Finance,Stock Market,1
7160,Finance,Forex,1
7174,Banking,Savings,1
7368,Finance,Forex,1
7175,Finance,Loans,1
7160,Banking,Transfers,1
7159,Finance,Forex,1
7369,Banking,Transfers,1
7156,Banking,Transfers,1
7356,Banking,Transfers,1
7159,Banking,Savings,1
7178,Finance,Forex,1
7158,Finance,Stock Market,1
7372,Finance,Stock Market,1
7157,Finance,Forex,1
7373,Finance,Forex,1
7355,Finance,Forex,1
7366,Finance,Loans,1
7357,Banking,Transfers,1
7161,Finance,Stock Market,1
7162,Finance,Loans,1
7171,Banking,Savings,1
7359,Finance,Loans,1
7362,Finance,Forex,1
7362,Finance,Loans,1
7168,Finance,Loans,1
7167,Finance,Loans,1
7167,Finance,Forex,1
7167,Banking,Savings,1
7359,Finance,Forex,1
7165,Banking,Transfers,1
7165,Banking,Savings,1
7163,Finance,Forex,1
7172,Finance,Stock Market,1
7363,Banking,Savings,1
7364,Finance,Stock Market,1
7365,Finance,Stock Market,1
7162,Finance,Stock Market,1
7352,Finance,Loans,1
7155,Finance,Stock Market,1
7129,Finance,Forex,1
7134,Finance,Stock Market,1
7375,Finance,Forex,1
7186,Finance,Loans,1
7186,Finance,Stock Market,1
7139,Finance,Loans,1
7187,Finance,Forex,1
7375,Finance,Loans,1
7376,Banking,Transfers,1
7135,Finance,Loans,1
7134,Finance,Loans,1
7178,Finance,Stock Market,1
7376,Finance,Loans,1
7133,Finance,Forex,1
7378,Finance,Loans,1
7133,Banking,Transfers,1
7132,Banking,Account Opening,1
7129,Finance,Stock Market,1
7381,Finance,Forex,1
7383,Finance,Loans,1
7142,Finance,Loans,1
7375,Banking,Account Opening,1
7144,Banking,Transfers,1
7146,Finance,Forex,1
7179,Banking,Transfers,1
7154,Banking,Transfers,1
7153,Finance,Forex,1
7153,Banking,Account Opening,1
7374,Finance,Loans,1
7149,Finance,Stock Market,1
7148,Finance,Loans,1
7374,Finance,Stock Market,1
7351,Finance,Stock Market,1
7148,Finance,Forex,1
7180,Banking,Account Opening,1
7148,Banking,Transfers,1
7181,Finance,Stock Market,1
7147,Finance,Forex,1
7350,Finance,Stock Market,1
7146,Finance,Stock Market,1
7185,Finance,Loans,1
7412,Finance,Stock Market,1
7074,Finance,Stock Market,1
6974,Finance,Loans,1
7004,Finance,Forex,1
7441,Banking,Account Opening,1
7009,Banking,Transfers,1
7008,Banking,Savings,1
7007,Finance,Loans,1
7441,Finance,Loans,1
7442,Finance,Forex,1
7006,Finance,Stock Market,1
7335,Finance,Loans,1
7443,Finance,Stock Market,1
7223,Finance,Stock Market,1
7444,Banking,Account Opening,1
7222,Finance,Stock Market,1
7004,Banking,Savings,1
7001,Finance,Stock Market,1
7001,Banking,Savings,1
7223,Banking,Transfers,1
7000,Finance,Forex,1
7445,Banking,Savings,1
7222,Finance,Loans,1
7440,Finance,Stock Market,1
7009,Finance,Stock Market,1
7010,Banking,Savings,1
7017,Finance,Forex,1
7017,Banking,Transfers,1
7016,Banking,Savings,1
7436,Banking,Transfers,1
7438,Banking,Account Opening,1
7015,Finance,Loans,1
7014,Banking,Savings,1
7438,Banking,Transfers,1
7438,Finance,Loans,1
7013,Finance,Stock Market,1
7012,Finance,Loans,1
7439,Banking,Savings,1
7012,Finance,Forex,1
7011,Finance,Stock Market,1
7011,Finance,Forex,1
7439,Finance,Loans,1
7011,Banking,Account Opening,1
6998,Finance,Loans,1
7225,Banking,Savings,1
7018,Finance,Forex,1
7330,Finance,Forex,1
7230,Finance,Loans,1
7331,Finance,Loans,1
6981,Banking,Savings,1
6980,Finance,Forex,1
6978,Finance,Forex,1
6977,Finance,Forex,1
7449,Banking,Account Opening,1
7449,Finance,Loans,1
7230,Finance,Stock Market,1
7335,Finance,Forex,1
7232,Banking,Account Opening,1
6977,Banking,Transfers,1
6976,Finance,Stock Market,1
6976,Finance,Loans,1
6975,Finance,Stock Market,1
7451,Finance,Stock Market,1
6975,Banking,Account Opening,1
7232,Finance,Forex,1
6982,Banking,Transfers,1
7227,Finance,Loans,1
6987,Banking,Savings,1
7227,Finance,Forex,1
7334,Banking,Transfers,1
7225,Banking,Transfers,1
6997,Finance,Loans,1
6997,Banking,Savings,1
7445,Finance,Loans,1
7333,Finance,Stock Market,1
6996,Finance,Stock Market,1
7225,Finance,Forex,1
6996,Finance,Loans,1
6996,Banking,Savings,1
6995,Finance,Forex,1
7447,Finance,Loans,1
6994,Finance,Loans,1
6994,Finance,Forex,1
6991,Banking,Account Opening,1
6988,Finance,Stock Market,1
7332,Finance,Forex,1
7435,Finance,Loans,1
7434,Finance,Loans,1
7072,Finance,Stock Market,1
7049,Banking,Savings,1
7340,Finance,Stock Market,1
7417,Finance,Stock Market,1
7055,Finance,Forex,1
7054,Finance,Stock Market,1
7053,Finance,Loans,1
7053,Finance,Forex,1
7052,Finance,Stock Market,1
7203,Banking,Account Opening,1
7047,Finance,Loans,1
7043,Finance,Loans,1
7295,Finance,Loans,1
7203,Finance,Forex,1
7047,Banking,Savings,1
7046,Finance,Stock Market,1
7045,Finance,Stock Market,1
7043,Finance,Stock Market,1
7419,Finance,Forex,1
7205,Finance,Stock Market,1
7341,Finance,Forex,1
7057,Finance,Forex,1
7416,Finance,Stock Market,1
7062,Finance,Stock Market,1
7071,Banking,Transfers,1
7413,Banking,Account Opening,1
6822,Finance,Stock Market,1
7413,Banking,Savings,1
7414,Banking,Account Opening,1
7069,Finance,Stock Market,1
7068,Finance,Forex,1
7414,Finance,Stock Market,1
7202,Finance,Loans,1
7067,Finance,Stock Market,1
7066,Finance,Loans,1
7066,Banking,Savings,1
7065,Finance,Forex,1
7415,Banking,Account Opening,1
7064,Finance,Forex,1
7063,Finance,Stock Market,1
7063,Finance,Forex,1
7340,Finance,Loans,1
7042,Finance,Forex,1
7433,Finance,Stock Market,1
7211,Banking,Account Opening,1
7210,Banking,Transfers,1
7336,Finance,Forex,1
7426,Finance,Loans,1
7025,Banking,Savings,1
7022,Finance,Stock Market,1
7022,Banking,Savings,1
7428,Finance,Loans,1
7021,Banking,Account Opening,1
7211,Finance,Forex,1
7340,Banking,Transfers,1
7218,Finance,Loans,1
7428,Finance,Stock Market,1
7019,Finance,Stock Market,1
7336,Banking,Transfers,1
7220,Banking,Savings,1
7430,Finance,Loans,1
7220,Finance,Loans,1
7431,Finance,Forex,1
7026,Finance,Loans,1
7027,Banking,Transfers,1
7424,Finance,Loans,1
7027,Finance,Forex,1
7339,Finance,Loans,1
7337,Finance,Loans,1
7040,Finance,Stock Market,1
7208,Finance,Stock Market,1
7209,Finance,Forex,1
7421,Finance,Loans,1
7036,Finance,Forex,1
7035,Banking,Savings,1
7422,Finance,Stock Market,1
7034,Finance,Stock Market,1
7034,Banking,Account Opening,1
7033,Finance,Stock Market,1
7031,Finance,Forex,1
7031,Banking,Account Opening,1
7423,Finance,Forex,1
7028,Banking,Account Opening,1
7027,Finance,Loans,1
1000,Banking,Account Opening,1
6609,Finance,Stock Market,1
6821,Finance,Loans,1
6075,Finance,Loans,1
6088,Finance,Loans,1
6087,Finance,Forex,1
6085,Banking,Account Opening,1
6084,Banking,Savings,1
6083,Finance,Stock Market,1
6082,Banking,Savings,1
6082,Banking,Account Opening,1
6081,Finance,Stock Market,1
6081,Finance,Loans,1
6079,Finance,Stock Market,1
6079,Finance,Forex,1
6078,Finance,Forex,1
6075,Finance,Stock Market,1
6075,Banking,Transfers,1
6090,Finance,Stock Market,1
6075,Banking,Account Opening,1
6074,Finance,Stock Market,1
6074,Finance,Loans,1
6073,Banking,Savings,1
6071,Finance,Loans,1
6071,Finance,Forex,1
6070,Finance,Stock Market,1
6069,Finance,Loans,1
6066,Banking,Transfers,1
6065,Finance,Loans,1
6064,Finance,Stock Market,1
6064,Finance,Loans,1
6061,Finance,Loans,1
6089,Finance,Loans,1
6092,Finance,Forex,1
6057,Finance,Loans,1
6107,Finance,Forex,1
6122,Banking,Transfers,1
6121,Finance,Loans,1
6121,Finance,Forex,1
6119,Finance,Loans,1
6119,Finance,Forex,1
6117,Finance,Stock Market,1
6115,Banking,Savings,1
6114,Finance,Stock Market,1
6114,Finance,Loans,1
6114,Banking,Savings,1
6110,Banking,Savings,1
6109,Finance,Forex,1
6108,Finance,Loans,1
6107,Banking,Savings,1
6094,Finance,Loans,1
6106,Finance,Stock Market,1
6106,Finance,Loans,1
6106,Banking,Savings,1
6106,Banking,Account Opening,1
6105,Finance,Forex,1
6105,Banking,Transfers,1
6101,Finance,Stock Market,1
6101,Finance,Forex,1
6100,Finance,Stock Market,1
6099,Banking,Account Opening,1
6098,Finance,Loans,1
6098,Finance,Forex,1
6096,Finance,Forex,1
6060,Banking,Savings,1
6057,Finance,Forex,1
6123,Banking,Transfers,1
6003,Finance,Stock Market,1
6018,Finance,Stock Market,1
6015,Banking,Account Opening,1
6014,Banking,Account Opening,1
6012,Finance,Forex,1
6011,Finance,Stock Market,1
6010,Finance,Stock Market,1
6010,Banking,Savings,1
6008,Finance,Stock Market,1
6007,Finance,Loans,1
6007,Finance,Forex,1
6006,Finance,Forex,1
6005,Finance,Forex,1
6005,Banking,Transfers,1
6001,Finance,Forex,1
6020,Banking,Savings,1
6000,Finance,Loans,1
5999,Finance,Loans,1
5998,Banking,Account Opening,1
5996,Banking,Account Opening,1
5994,Finance,Stock Market,1
5994,Finance,Forex,1
5991,Finance,Stock Market,1
5990,Finance,Stock Market,1
5990,Banking,Transfers,1
5989,Finance,Forex,1
5989,Banking,Account Opening,1
5985,Finance,Stock Market,1
5983,Finance,Stock Market,1
6019,Banking,Account Opening,1
6021,Finance,Forex,1
6055,Finance,Forex,1
6047,Finance,Forex,1
6055,Banking,Account Opening,1
6054,Finance,Loans,1
6054,Banking,Transfers,1
6054,Banking,Account Opening,1
6053,Finance,Loans,1
6051,Finance,Loans,1
6051,Banking,Account Opening,1
6049,Finance,Stock Market,1
6049,Banking,Account Opening,1
6048,Finance,Stock Market,1
6048,Finance,Loans,1
6048,Banking,Savings,1
6047,Finance,Loans,1
6045,Banking,Transfers,1
6022,Banking,Account Opening,1
6040,Finance,Stock Market,1
6039,Finance,Stock Market,1
6037,Finance,Loans,1
6037,Banking,Account Opening,1
6036,Finance,Forex,1
6033,Finance,Stock Market,1
6033,Finance,Forex,1
6032,Finance,Forex,1
6032,Banking,Transfers,1
6031,Finance,Stock Market,1
6029,Finance,Stock Market,1
6024,Finance,Stock Market,1
6023,Finance,Stock Market,1
6122,Finance,Forex,1
6123,Finance,Forex,1
6243,Finance,Stock Market,1
6195,Finance,Forex,1
6202,Finance,Stock Market,1
6202,Banking,Savings,1
6201,Finance,Loans,1
6201,Finance,Forex,1
6200,Finance,Loans,1
6200,Finance,Forex,1
6199,Finance,Forex,1
6197,Finance,Loans,1
6197,Finance,Forex,1
6196,Finance,Stock Market,1
6196,Banking,Savings,1
6195,Finance,Stock Market,1
6195,Finance,Loans,1
6194,Finance,Loans,1
6204,Finance,Stock Market,1
6190,Finance,Loans,1
6190,Banking,Savings,1
6189,Finance,Loans,1
6187,Finance,Loans,1
6186,Finance,Forex,1
6184,Finance,Forex,1
6182,Finance,Loans,1
6182,Finance,Forex,1
6181,Banking,Transfers,1
6179,Banking,Transfers,1
6177,Finance,Stock Market,1
6177,Finance,Loans,1
6177,Finance,Forex,1
6204,Finance,Loans,1
6206,Banking,Account Opening,1
6176,Banking,Savings,1
6229,Finance,Forex,1
6242,Banking,Account Opening,1
6240,Finance,Loans,1
6240,Banking,Transfers,1
6239,Finance,Loans,1
6239,Finance,Forex,1
6238,Finance,Loans,1
6237,Finance,Forex,1
6235,Finance,Forex,1
6234,Finance,Forex,1
6234,Banking,Account Opening,1
6232,Finance,Stock Market,1
6230,Finance,Loans,1
6229,Finance,Loans,1
6228,Banking,Account Opening,1
6207,Finance,Stock Market,1
6227,Finance,Loans,1
6226,Finance,Stock Market,1
6225,Banking,Transfers,1
6225,Banking,Account Opening,1
6221,Banking,Savings,1
6220,Banking,Transfers,1
6219,Banking,Transfers,1
6215,Finance,Stock Market,1
6212,Finance,Forex,1
6212,Banking,Savings,1
6212,Banking,Account Opening,1
6211,Finance,Stock Market,1
6209,Finance,Loans,1
6176,Finance,Stock Market,1
6175,Banking,Transfers,1
6123,Finance,Stock Market,1
6135,Finance,Loans,1
6145,Finance,Stock Market,1
6144,Finance,Loans,1
6144,Banking,Account Opening,1
6143,Finance,Loans,1
6143,Finance,Forex,1
6142,Finance,Stock Market,1
6141,Banking,Account Opening,1
6140,Finance,Stock Market,1
6138,Finance,Loans,1
6138,Banking,Transfers,1
6137,Finance,Stock Market,1
6137,Banking,Savings,1
6136,Finance,Stock Market,1
6135,Banking,Savings,1
6148,Finance,Loans,1
6134,Finance,Loans,1
6134,Banking,Account Opening,1
6133,Finance,Loans,1
6133,Banking,Savings,1
6133,Banking,Account Opening,1
6132,Finance,Stock Market,1
6130,Finance,Loans,1
6129,Finance,Forex,1
6128,Finance,Stock Market,1
6126,Finance,Loans,1
6125,Banking,Transfers,1
6124,Finance,Stock Market,1
6124,Finance,Forex,1
6147,Finance,Forex,1
6152,Banking,Savings,1
6174,Finance,Forex,1
6163,Finance,Loans,1
6173,Finance,Stock Market,1
6172,Finance,Stock Market,1
6171,Finance,Stock Market,1
6171,Finance,Loans,1
6170,Banking,Transfers,1
6169,Finance,Stock Market,1
6169,Finance,Loans,1
6169,Banking,Savings,1
6169,Banking,Account Opening,1
6168,Finance,Stock Market,1
6168,Banking,Savings,1
6165,Finance,Loans,1
6164,Banking,Account Opening,1
6162,Finance,Forex,1
6153,Banking,Savings,1
6158,Finance,Stock Market,1
6158,Finance,Loans,1
6158,Finance,Forex,1
6158,Banking,Transfers,1
6158,Banking,Savings,1
6157,Banking,Account Opening,1
6156,Finance,Stock Market,1
6156,Finance,Loans,1
6156,Finance,Forex,1
6155,Finance,Loans,1
6154,Finance,Stock Market,1
6154,Finance,Forex,1
6153,Finance,Forex,1
5983,Finance,Forex,1
5983,Banking,Account Opening,1
5982,Finance,Forex,1
5786,Finance,Forex,1
5803,Banking,Account Opening,1
5802,Finance,Forex,1
5801,Finance,Stock Market,1
5799,Finance,Stock Market,1
5799,Finance,Forex,1
5798,Finance,Forex,1
5797,Finance,Forex,1
5795,Finance,Stock Market,1
5795,Finance,Forex,1
